onset	duration	response_time	value	stimuli
6250	3000	1149	1	MICROSCO.bmp
13254	2000	1008	1	ZEBRA.bmp   
19242	2000	1114	1	WOLF.bmp    
25246	2000	1405	1	MONKEY.bmp  
31250	2000	1554	1	SPIDER.bmp  
37254	3000	1359	1	PLIERS.bmp  
44242	2000	960 	1	LOCK.bmp    
50247	2000	998 	1	STOOL.bmp   
56251	2000	1029	0	PICTURE.bmp 
62255	3000	958 	1	SHOE.bmp    
69243	3000	991 	1	WHIP.bmp    
76248	2000	877 	1	LEG.bmp     
82251	2000	896 	1	PEAR.bmp    
88240	3000	766 	1	GLASS.bmp   
95243	2000	847 	1	SYRINGE.bmp 
101248	3000	872 	1	SAW.bmp     
108252	2000	1031	1	WINDOW.bmp  
114240	2000	1096	1	Scale.bmp   
120244	2000	745 	1	SNAKE.bmp   
126248	3000	1409	1	MOTORCYC.bmp
133253	3000	1238	1	HARP.bmp    
140241	2000	1022	1	UMBRELLA.bmp
146245	2000	1160	1	LADYBUG.bmp 
152250	2000	834 	1	SOCK.bmp    
158254	2000	1100	1	PEACOCK.bmp 
164241	3000	930 	1	ski.bmp     
171246	2000	1150	1	LION.bmp    
177250	3000	1012	1	MOON.bmp    
184255	2000	1108	1	PANTS.bmp   
190242	3000	1809	1	TRUMPET.bmp 
197247	3000	1356	1	PAINTBRU.bmp
204252	2000	796 	1	PIANO.bmp   
210240	3000	1182	1	CIGARETT.bmp
217243	2000	1207	1	TIGER.bmp   
223248	2000	903 	1	WELL.bmp    
229252	3000	rien	0	WEATHERV.bmp
236240	2000	1441	1	ROOSTER.bmp 
242244	2000	1232	1	KNIFE.bmp   
248248	2000	948 	1	RULER.bmp   
254252	3000	1005	1	PALMTREE.bmp
261241	3000	878 	1	VASE.bmp    
268245	3000	1619	1	TRACTOR.bmp 
275250	3000	1075	1	NECKLACE.bmp
282239	3000	1129	1	SWAN.bmp    
289243	2000	1087	1	SKULL.bmp   
295247	3000	1209	1	PLUG.bmp    
302252	2000	1464	0	WHEEL.bmp   
308240	3000	1002	0	RAT.bmp     
315245	3000	1164	1	TIE.bmp     
322250	3000	1135	1	HAMMER.bmp  
329253	3000	1141	1	HAT.bmp     
336243	2000	1564	1	OSTRICH.bmp 
342246	2000	1414	1	LIGHTBUL.bmp
348250	3000	2149	1	SCREW.bmp   
355238	3000	2780	1	WATERING.bmp
362243	3000	1444	1	MOUNTAIN.bmp
369248	2000	1172	1	SNAIL.bmp   
375252	3000	1136	1	TELEPHON.bmp
382240	3000	1134	1	SHIRT.bmp   
389245	3000	2779	0	LADDER.bmp  
396250	3000	rien	0	PELICAN.bmp 
403238	2000	905 	1	NOSE.bmp    
409242	2000	1122	1	SQUIRREL.bmp
415246	2000	1113	1	RING.bmp    
421250	3000	1127	1	ROCKET.bmp  
428238	2000	1178	1	HYENA.bmp   
434243	2000	1752	1	NAIL.bmp    
440247	3000	rien	0	HARMONIC.bmp
447252	3000	1407	0	NAILFILE.bmp
454240	3000	917 	1	SKIRT.bmp   
461244	2000	1397	1	RABBIT.bmp  
467248	2000	1085	1	PIPE.bmp    
473252	3000	1931	1	LAMP.bmp    
480240	2000	1293	1	POT.bmp     
