onset	duration	response_time	value	stimuli
2858	2000	1126	1	RAT.bmp     
8846	3000	855	1	PAINTBRU.bmp
14849	2000	1132	1	HYENA.bmp   
21854	3000	808	1	WELL.bmp    
27858	2000	1314	1	TRUMPET.bmp 
33846	3000	850	1	ZEBRA.bmp   
40850	2000	714	1	UMBRELLA.bmp
47855	3000	934	1	HARMONIC.bmp
53859	3000	1082	1	PLUG.bmp    
59847	3000	734	1	HAT.bmp     
65851	3000	1031	1	MOON.bmp    
72856	2000	1084	1	PELICAN.bmp 
79861	2000	776	1	PIPE.bmp    
86848	2000	751	1	WATERING.bmp
92852	2000	721	1	SKIRT.bmp   
98856	3000	981	1	HARP.bmp    
105844	2000	973	1	LADYBUG.bmp 
112849	2000	816	1	TIGER.bmp   
119854	2000	669	1	SNAKE.bmp   
126859	2000	725	1	RABBIT.bmp  
132846	2000	1244	1	POT.bmp     
138850	2000	926	1	HAMMER.bmp  
144854	3000	928	1	SHIRT.bmp   
151859	2000	762	1	GLASS.bmp   
158847	3000	840	1	MONKEY.bmp  
165852	3000	663	1	LIGHTBUL.bmp
171856	3000	717	1	SAW.bmp     
177844	2000	915	1	Scale.bmp   
184849	3000	1029	1	NAILFILE.bmp
191854	2000	839	1	SQUIRREL.bmp
197857	3000	1037	1	SWAN.bmp    
203844	3000	835	1	PIANO.bmp   
209848	2000	2528	1	OSTRICH.bmp 
216853	3000	814	1	WINDOW.bmp  
223843	2000	884	1	WHEEL.bmp   
230846	3000	875	1	TRACTOR.bmp 
237851	2000	1480	0	NAIL.bmp    
243855	2000	958	1	SYRINGE.bmp 
250843	3000	719	1	LEG.bmp     
257848	2000	1318	1	RULER.bmp   
264853	3000	768	1	TELEPHON.bmp
271842	3000	892	1	SPIDER.bmp  
277845	3000	1241	1	WEATHERV.bmp
283849	2000	890	1	STOOL.bmp   
289854	2000	790	1	PANTS.bmp   
296842	3000	1072	1	SCREW.bmp   
302845	2000	884	1	SNAIL.bmp   
308850	3000	892	1	LION.bmp    
314853	2000	973	1	VASE.bmp    
321841	3000	1285	1	ROOSTER.bmp 
328846	3000	1038	1	PALMTREE.bmp
335851	3000	977	1	PICTURE.bmp 
341855	3000	726	1	SOCK.bmp    
348843	2000	1148	1	LAMP.bmp    
354847	2000	691	1	SHOE.bmp    
361852	2000	647	1	PEAR.bmp    
367840	3000	720	1	SKULL.bmp   
373844	3000	916	1	PLIERS.bmp  
379848	3000	1196	1	MOUNTAIN.bmp
385852	2000	920	1	KNIFE.bmp   
391840	3000	825	1	MOTORCYC.bmp
398845	3000	995	1	MICROSCO.bmp
405849	3000	772	1	NOSE.bmp    
411854	2000	834	1	TIE.bmp     
418842	2000	746	1	NECKLACE.bmp
425845	2000	862	1	LADDER.bmp  
431850	2000	746	1	LOCK.bmp    
438839	3000	695	1	ROCKET.bmp  
444842	2000	687	1	ski.bmp     
450846	3000	741	1	WHIP.bmp    
457851	2000	876	1	WOLF.bmp    
463839	3000	745	1	CIGARETT.bmp
470843	2000	853	1	RING.bmp    
476847	2000	1002	1	PEACOCK.bmp 
