onset	duration	response_time	value	stimuli
3850	2000	988	1	ZEBRA.bmp   
9854	2000	952	1	LADDER.bmp  
15842	2000	1157	1	LADYBUG.bmp 
21846	2000	1050	1	SNAIL.bmp   
27850	3000	867	1	SNAKE.bmp   
34855	2000	829	1	CIGARETT.bmp
40842	3000	776	1	PIANO.bmp   
47846	2000	928	1	PEAR.bmp    
53850	3000	1160	1	PAINTBRU.bmp
60840	3000	1131	1	WHIP.bmp    
67843	2000	1397	1	OSTRICH.bmp 
73847	3000	1172	1	PALMTREE.bmp
80852	2000	1012	1	NECKLACE.bmp
86840	2000	1340	1	SPIDER.bmp  
92844	3000	1210	0	NAILFILE.bmp
99849	3000	1073	1	PEACOCK.bmp 
106854	2000	862	1	WATERING.bmp
112841	2000	1048	1	WOLF.bmp    
118845	2000	1067	1	TIGER.bmp   
124849	2000	942	1	LIGHTBUL.bmp
130854	3000	997	1	PANTS.bmp   
137842	2000	1190	1	POT.bmp     
143846	2000	882	1	SHOE.bmp    
149850	3000	1065	1	MOON.bmp    
156837	3000	910	1	UMBRELLA.bmp
163842	2000	1055	1	PELICAN.bmp 
169846	2000	922	1	RULER.bmp   
175850	3000	1196	1	TELEPHON.bmp
182839	3000	783	1	HAT.bmp     
189843	3000	879	1	PIPE.bmp    
196848	2000	991	1	RAT.bmp     
202837	2000	1072	1	MOUNTAIN.bmp
208840	2000	1182	1	HARP.bmp    
214844	2000	870	1	RABBIT.bmp  
220848	3000	882	1	SAW.bmp     
227836	2000	1021	1	WELL.bmp    
233840	3000	1444	0	WEATHERV.bmp
240845	3000	1054	1	GLASS.bmp   
247850	2000	1061	1	SCREW.bmp   
253838	3000	1302	1	ROOSTER.bmp 
260843	2000	1042	1	MOTORCYC.bmp
266846	3000	1280	1	PLIERS.bmp  
273835	2000	1107	1	WINDOW.bmp  
279838	2000	957	1	SOCK.bmp    
285842	2000	1382	1	SWAN.bmp    
291846	3000	1333	1	MICROSCO.bmp
298834	3000	1232	1	STOOL.bmp   
305839	3000	1158	1	SHIRT.bmp   
312844	3000	1060	1	PICTURE.bmp 
319849	2000	977	1	VASE.bmp    
325836	3000	1125	1	LION.bmp    
332841	3000	914	1	TRACTOR.bmp 
339846	3000	1068	1	SKULL.bmp   
346834	3000	896	1	ski.bmp     
353839	3000	992	1	SYRINGE.bmp 
360843	3000	942	1	KNIFE.bmp   
367832	2000	1066	1	WHEEL.bmp   
373835	2000	1035	1	NOSE.bmp    
379839	3000	1033	1	LOCK.bmp    
386844	2000	1261	1	PLUG.bmp    
392832	3000	1140	1	SKIRT.bmp   
399837	3000	1046	1	TRUMPET.bmp 
406841	3000	1500	1	Scale.bmp   
413846	2000	1444	1	LEG.bmp     
419834	3000	998	1	MONKEY.bmp  
426839	2000	1284	1	RING.bmp    
432843	2000	1255	1	LAMP.bmp    
438831	2000	1408	1	HYENA.bmp   
444834	3000	1520	1	HARMONIC.bmp
451839	3000	1142	1	ROCKET.bmp  
458844	3000	1144	1	NAIL.bmp    
465832	2000	938	1	HAMMER.bmp  
471836	2000	1232	1	SQUIRREL.bmp
477840	2000	977	1	TIE.bmp     
