onset	duration	response_time	value	stimuli
4379	2000	1067	1	BOWL.bmp    
10382	3000	846	1	CRAB.bmp    
17386	2000	767	1	EYE.bmp     
23374	2000	767	1	SCORPION.bmp
29378	2000	930	1	CROWN.bmp   
35382	3000	884	1	ASHTRAY.bmp 
42387	2000	1645	0	EAGLE.bmp   
48374	2000	1263	1	DOORKNOB.bmp
54378	3000	823	1	FLOWER.bmp  
61383	2000	806	1	BOW.bmp     
67387	3000	946	1	CATERPIL.bmp
74376	3000	955	1	DOGHOUSE.bmp
81380	2000	839	1	AIRPLANE.bmp
87385	3000	958	1	ACORN.bmp   
94373	2000	848	1	CHEESE.bmp  
100377	2000	1336	1	ASPARAGU.bmp
106381	2000	1257	1	BROOM.bmp   
112385	3000	901	1	CARROT.bmp  
119372	2000	694	1	CANNON.bmp  
125377	3000	1013	0	DRESSER.bmp 
132381	2000	859	1	APPLE.bmp   
138386	3000	907	1	CHIMNEY.bmp 
145374	3000	1189	1	CLOUD.bmp   
152379	3000	809	1	DOLPHIN.bmp 
159384	3000	846	1	FAUCET.bmp  
166372	3000	900	1	COMPASS.bmp 
173377	2000	1065	1	HAMMOCK.bmp 
179381	3000	1285	0	COAT.bmp    
186386	2000	910	0	CAP.bmp     
192373	2000	1225	1	COW.bmp     
198377	3000	1252	1	CHICKEN.bmp 
205382	3000	797	1	FEATHER.bmp 
212371	3000	954	1	ALLIGATO.bmp
219374	3000	842	1	CORN.bmp    
226379	2000	1036	1	DRAGONFL.bmp
232383	3000	1020	1	GARBAGEC.bmp
239371	3000	1011	1	ARTICHOK.bmp
246376	2000	952	1	ELEPHANT.bmp
252380	3000	994	1	FLAG.bmp    
259369	3000	1016	1	FAN.bmp     
266373	2000	955	1	BICYCLE.bmp 
272377	3000	1241	0	FRYINGPA.bmp
279382	3000	1401	1	BOX.bmp     
286370	2000	824	1	BELT.bmp    
292375	2000	1202	1	DONKEY.bmp  
298379	3000	995	1	CLOWN.bmp   
305384	3000	901	1	ANCHOR.bmp  
312372	2000	892	1	DRESS.bmp   
318376	2000	826	1	CAT.bmp     
324380	2000	816	1	FORK.bmp    
330367	2000	1189	1	DUSTPAN.bmp 
336371	2000	959	1	GLOVE.bmp   
342375	3000	1005	1	ENVELOPE.bmp
349380	3000	899	1	BIRDCAGE.bmp
356368	2000	689	1	FUNNEL.bmp  
362372	3000	844	1	BIRDNEST.bmp
369377	2000	1098	1	CUP.bmp     
375381	3000	1055	1	BEAR.bmp    
382369	2000	841	1	CAR.bmp     
388373	2000	777	1	BOOT.bmp    
394377	2000	926	1	frenchcr.bmp
400366	3000	1097	1	GORILLA.bmp 
407370	2000	991	1	RAY.bmp     
413374	3000	885	1	FISH.bmp    
420379	3000	766	1	BENCH.bmp   
427367	2000	812	1	DEER.bmp    
433370	3000	653	1	BRAIN.bmp   
440375	2000	927	1	AXE.bmp     
446379	3000	989	1	BEE.bmp     
453367	3000	1016	1	BUTTERFL.bmp
460372	2000	724	1	GUITAR.bmp  
466376	3000	985	1	EAR.bmp     
473364	2000	940	1	ACCORDIO.bmp
479369	3000	793	1	BOTTLE.bmp  
