onset	duration	response_time	value	stimuli
4339	4000	963	1	Scale.bmp   
12343	3000	871	1	PIPE.bmp    
19331	3000	749	1	LION.bmp    
26336	3000	1711	1	NAIL.bmp    
33341	3000	1460	1	MOTORCYC.bmp
40329	4000	1698	1	LEG.bmp     
48335	3000	972	1	PEACOCK.bmp 
55340	4000	1138	1	PAINTBRU.bmp
63328	3000	884	1	WELL.bmp    
70333	3000	991	1	LOCK.bmp    
77338	4000	1353	1	LADDER.bmp  
85327	3000	1007	1	LADYBUG.bmp 
92332	3000	1096	1	ZEBRA.bmp   
99337	4000	976	1	MOUNTAIN.bmp
107327	3000	752	1	SKULL.bmp   
114329	3000	746	1	LAMP.bmp    
121334	4000	1423	1	OSTRICH.bmp 
129340	3000	927	1	PALMTREE.bmp
136328	4000	1000	1	WOLF.bmp    
144334	3000	1443	1	PLIERS.bmp  
151338	3000	895	1	PIANO.bmp   
158327	4000	835	1	VASE.bmp    
166332	4000	1608	1	WHIP.bmp    
174338	4000	1200	1	SHIRT.bmp   
182326	3000	733	1	NECKLACE.bmp
189331	3000	1143	1	WINDOW.bmp  
196336	3000	1278	1	PLUG.bmp    
203324	3000	1070	1	HAT.bmp     
210329	4000	1077	1	NAILFILE.bmp
218334	4000	904	1	LIGHTBUL.bmp
226323	3000	991	1	KNIFE.bmp   
233327	4000	1076	1	PELICAN.bmp 
241333	3000	1231	1	TRACTOR.bmp 
248338	4000	958	1	TRUMPET.bmp 
256327	3000	1401	1	CIGARETT.bmp
263332	4000	1007	1	ROCKET.bmp  
271337	4000	1666	1	MONKEY.bmp  
279326	4000	899	1	STOOL.bmp   
287332	4000	798	1	RAT.bmp     
295337	4000	1104	1	SCREW.bmp   
303326	3000	1018	1	UMBRELLA.bmp
310331	4000	905	1	RULER.bmp   
318335	3000	1044	1	POT.bmp     
325323	3000	1465	1	ski.bmp     
332328	4000	1727	1	WATERING.bmp
340334	4000	863	1	PEAR.bmp    
348323	4000	902	1	SNAKE.bmp   
356328	3000	1142	1	HARP.bmp    
363333	3000	1012	1	TELEPHON.bmp
370321	4000	1143	1	SPIDER.bmp  
378327	3000	1076	1	SNAIL.bmp   
385332	3000	1125	1	SOCK.bmp    
392320	4000	1330	1	MICROSCO.bmp
400325	3000	833	1	SWAN.bmp    
407330	4000	1119	1	SQUIRREL.bmp
415318	3000	1577	1	HARMONIC.bmp
422323	3000	1339	1	HYENA.bmp   
429328	4000	915	1	NOSE.bmp    
437333	4000	789	1	WHEEL.bmp   
445322	3000	1108	1	SHOE.bmp    
452327	3000	1266	1	SYRINGE.bmp 
459332	4000	1100	1	PANTS.bmp   
467321	4000	1147	1	SKIRT.bmp   
475326	3000	1379	1	SAW.bmp     
482331	4000	782	1	MOON.bmp    
490320	4000	877	1	RING.bmp    
498325	4000	805	1	TIGER.bmp   
506331	4000	1387	1	HAMMER.bmp  
514319	3000	1487	1	TIE.bmp     
521324	3000	741	1	RABBIT.bmp  
528329	4000	1024	1	ROOSTER.bmp 
536317	4000	959	1	PICTURE.bmp 
544323	3000	1871	1	WEATHERV.bmp
551328	3000	1044	1	GLASS.bmp   
