onset	duration	response_time	value	stimuli
4445	3000	1570	1	CATERPIL.bmp
11449	3000	1478	1	ACCORDIO.bmp
18439	4000	1258	1	CLOWN.bmp   
26443	4000	2065	1	HAMMOCK.bmp 
34449	4000	1207	1	BOOT.bmp    
42438	3000	1614	1	AXE.bmp     
49441	3000	1607	1	DOORKNOB.bmp
56446	4000	1093	1	DRESS.bmp   
64452	3000	765 	1	CAT.bmp     
71440	4000	1291	1	CHIMNEY.bmp 
79446	3000	1966	1	CAP.bmp     
86450	4000	1656	1	FUNNEL.bmp  
94439	3000	1489	1	BUTTERFL.bmp
101444	4000	1203	1	FORK.bmp    
109450	4000	1476	1	BEE.bmp     
117439	4000	1081	1	DEER.bmp    
125444	4000	1036	1	ACORN.bmp   
133450	3000	1175	1	RAY.bmp     
140438	3000	978 	1	CRAB.bmp    
147443	4000	rien	0	DUSTPAN.bmp 
155447	4000	987 	1	CAR.bmp     
163436	3000	1016	1	GARBAGEC.bmp
170441	4000	1451	1	BRAIN.bmp   
178447	3000	995 	1	FEATHER.bmp 
185435	3000	1530	1	ANCHOR.bmp  
192440	3000	925 	1	APPLE.bmp   
199444	4000	1031	1	BOTTLE.bmp  
207434	4000	961 	1	BIRDCAGE.bmp
215439	3000	1290	1	BEAR.bmp    
222444	4000	1556	1	GLOVE.bmp   
230434	4000	785 	1	CARROT.bmp  
238438	3000	965 	1	ALLIGATO.bmp
245443	4000	1317	1	FLAG.bmp    
253448	3000	1378	1	FRYINGPA.bmp
260437	3000	2069	0	ASPARAGU.bmp
267440	3000	1070	1	FISH.bmp    
274445	4000	1254	1	AIRPLANE.bmp
282434	3000	1173	1	EAR.bmp     
289439	4000	1068	1	frenchcr.bmp
297445	3000	1026	1	COW.bmp     
304433	4000	985 	1	BELT.bmp    
312438	3000	1582	0	BOWL.bmp    
319443	4000	1481	1	CHEESE.bmp  
327432	4000	1092	1	BIRDNEST.bmp
335438	3000	1145	1	FLOWER.bmp  
342442	3000	1241	1	CLOUD.bmp   
349431	3000	1531	1	FAN.bmp     
356435	4000	1033	1	GUITAR.bmp  
364441	4000	977 	1	CROWN.bmp   
372430	4000	1620	1	CORN.bmp    
380434	3000	2667	0	ASHTRAY.bmp 
387439	3000	1075	1	CHICKEN.bmp 
394444	4000	1116	1	DOGHOUSE.bmp
402433	3000	946 	1	BICYCLE.bmp 
409438	3000	1282	1	COMPASS.bmp 
416443	3000	938 	1	CUP.bmp     
423431	4000	1350	1	GORILLA.bmp 
431436	4000	1532	1	EYE.bmp     
439442	4000	1407	1	SCORPION.bmp
447431	3000	881 	1	BENCH.bmp   
454436	4000	1164	1	FAUCET.bmp  
462441	3000	1137	1	DONKEY.bmp  
469429	3000	1258	1	CANNON.bmp  
476433	4000	956 	1	BROOM.bmp   
484439	3000	1581	1	DOLPHIN.bmp 
491427	4000	1036	1	ELEPHANT.bmp
499432	4000	2028	1	ENVELOPE.bmp
507438	3000	1929	0	ARTICHOK.bmp
514427	4000	3245	1	DRESSER.bmp 
522432	4000	1256	1	DRAGONFL.bmp
530437	3000	1407	1	EAGLE.bmp   
537426	4000	1613	1	BOX.bmp     
545431	4000	955 	1	BOW.bmp     
553436	3000	1681	0	COAT.bmp    
