onset	duration	response_time	value	stimuli
8593	3000	1202	1	COMPASS.bmp 
15598	3000	608	1	FISH.bmp    
22586	2000	655	1	GARBAGEC.bmp
28590	3000	1246	0	DEER.bmp    
35595	2000	888	1	ANCHOR.bmp  
41599	2000	938	1	BOOT.bmp    
47586	3000	867	1	DOGHOUSE.bmp
54591	2000	744	1	frenchcr.bmp
60594	3000	826	1	CRAB.bmp    
67584	3000	835	1	AXE.bmp     
74587	2000	1028	1	BUTTERFL.bmp
80592	2000	800	1	GUITAR.bmp  
86596	2000	817	1	COAT.bmp    
92583	3000	960	1	SCORPION.bmp
99588	3000	703	1	ALLIGATO.bmp
106593	2000	805	1	CLOWN.bmp   
112597	3000	889	1	BICYCLE.bmp 
119585	3000	1171	1	ENVELOPE.bmp
126590	3000	814	1	CARROT.bmp  
133595	3000	826	1	DUSTPAN.bmp 
140583	2000	1159	0	EAGLE.bmp   
146587	2000	753	1	FEATHER.bmp 
152591	3000	903	1	AIRPLANE.bmp
159596	2000	863	1	RAY.bmp     
165584	3000	809	1	CANNON.bmp  
172588	3000	839	1	FUNNEL.bmp  
179592	2000	796	1	CHICKEN.bmp 
185581	2000	900	1	DRAGONFL.bmp
191584	3000	791	1	FAUCET.bmp  
198589	3000	777	1	BOTTLE.bmp  
205593	2000	758	1	CAT.bmp     
211581	2000	953	1	FLOWER.bmp  
217585	3000	797	1	CATERPIL.bmp
224590	2000	841	1	BEAR.bmp    
230594	2000	831	1	GLOVE.bmp   
236581	2000	1234	1	CHIMNEY.bmp 
242586	3000	992	1	BOW.bmp     
249590	3000	1198	1	GORILLA.bmp 
256595	3000	983	1	ASPARAGU.bmp
263583	3000	942	1	DOORKNOB.bmp
270588	3000	843	1	CHEESE.bmp  
277593	3000	867	1	FAN.bmp     
284581	2000	773	1	ASHTRAY.bmp 
290585	3000	915	1	DONKEY.bmp  
297590	2000	781	1	BIRDCAGE.bmp
303593	2000	919	1	ACCORDIO.bmp
309581	2000	931	1	BEE.bmp     
315585	2000	871	1	BIRDNEST.bmp
321589	2000	874	1	EAR.bmp     
327593	3000	899	0	FRYINGPA.bmp
334581	2000	739	1	DOLPHIN.bmp 
340586	2000	928	1	DRESS.bmp   
346590	2000	907	1	BENCH.bmp   
352578	3000	836	1	CLOUD.bmp   
359582	2000	827	1	ACORN.bmp   
365586	3000	774	1	BELT.bmp    
372591	3000	985	1	DRESSER.bmp 
379579	2000	884	1	CROWN.bmp   
385583	3000	1014	1	COW.bmp     
392588	2000	796	1	FORK.bmp    
398592	2000	844	1	BROOM.bmp   
404580	2000	829	1	EYE.bmp     
410583	3000	1081	1	CAP.bmp     
417588	2000	836	1	FLAG.bmp    
423576	2000	722	1	CAR.bmp     
429579	3000	797	1	CUP.bmp     
436584	3000	681	1	BRAIN.bmp   
443589	3000	874	1	HAMMOCK.bmp 
450577	2000	772	1	ELEPHANT.bmp
456581	2000	924	1	APPLE.bmp   
462585	3000	848	1	BOX.bmp     
469590	3000	792	1	ARTICHOK.bmp
476578	3000	948	1	BOWL.bmp    
483583	3000	791	1	CORN.bmp    
