onset	duration	response_time	value	stimuli
6728	2000	862	1	SAW.bmp     
12715	3000	701	1	NAIL.bmp    
19720	2000	824	1	LADDER.bmp  
25724	2000	1179	1	PICTURE.bmp 
31728	3000	900	1	VASE.bmp    
38716	3000	768	1	MOTORCYC.bmp
45721	3000	881	1	RULER.bmp   
52726	3000	999	1	ski.bmp     
59714	3000	975	0	RAT.bmp     
66719	2000	1204	1	TRACTOR.bmp 
72723	2000	924	1	HARP.bmp    
78727	3000	2639	1	WELL.bmp    
85715	3000	1095	1	UMBRELLA.bmp
92719	3000	909	1	ROCKET.bmp  
99724	2000	1060	1	LADYBUG.bmp 
105712	3000	1006	1	LOCK.bmp    
112716	3000	910	1	PAINTBRU.bmp
119721	2000	962	1	PEAR.bmp    
125725	2000	940	1	PIANO.bmp   
131713	3000	1090	0	NAILFILE.bmp
138717	2000	1723	1	PELICAN.bmp 
144721	2000	735	1	TIGER.bmp   
150726	3000	770	1	SCREW.bmp   
157714	3000	979	1	SKIRT.bmp   
164719	2000	784	1	GLASS.bmp   
170723	2000	804	1	PIPE.bmp    
176711	2000	928	1	WOLF.bmp    
182714	3000	1113	1	TIE.bmp     
189719	2000	740	1	MOUNTAIN.bmp
195723	2000	1565	1	HARMONIC.bmp
201711	3000	1075	1	KNIFE.bmp   
208715	3000	1196	1	OSTRICH.bmp 
215719	2000	1479	0	SKULL.bmp   
221724	3000	1235	1	PALMTREE.bmp
228712	3000	1418	1	SWAN.bmp    
235717	3000	844	1	MONKEY.bmp  
242721	3000	942	1	SNAKE.bmp   
249710	2000	932	1	WHEEL.bmp   
255714	2000	782	1	HAMMER.bmp  
261718	3000	827	1	ZEBRA.bmp   
268723	2000	1089	1	HYENA.bmp   
274710	3000	704	1	RABBIT.bmp  
281715	2000	877	1	WHIP.bmp    
287719	3000	818	1	SQUIRREL.bmp
294724	3000	867	1	WINDOW.bmp  
301712	2000	1056	1	CIGARETT.bmp
307716	3000	1034	1	LION.bmp    
314721	2000	1178	1	PLIERS.bmp  
320708	2000	879	1	WATERING.bmp
326713	3000	802	1	TRUMPET.bmp 
333716	3000	1006	1	RING.bmp    
340721	2000	1268	1	SHIRT.bmp   
346709	3000	859	1	ROOSTER.bmp 
353714	2000	805	1	SYRINGE.bmp 
359718	2000	1701	1	PEACOCK.bmp 
365722	2000	911	1	MOON.bmp    
371709	2000	893	1	PLUG.bmp    
377713	3000	1012	1	TELEPHON.bmp
384718	2000	930	1	NOSE.bmp    
390706	3000	789	1	HAT.bmp     
397711	2000	1747	1	MICROSCO.bmp
403715	2000	753	1	LAMP.bmp    
409719	2000	951	1	LEG.bmp     
415706	2000	2123	1	WEATHERV.bmp
421711	2000	961	1	Scale.bmp   
427715	3000	784	1	SNAIL.bmp   
434719	3000	791	1	STOOL.bmp   
441707	3000	723	1	PANTS.bmp   
448711	2000	843	1	NECKLACE.bmp
454716	2000	750	1	SHOE.bmp    
460704	2000	975	1	SPIDER.bmp  
466707	2000	841	1	LIGHTBUL.bmp
472711	3000	793	1	SOCK.bmp    
479716	3000	1012	1	POT.bmp     
