onset	duration	response_time	value	stimuli
6180	3000	1390	1	CAP.bmp     
13185	3000	1269	1	BRAIN.bmp   
20189	3000	2388	1	FAN.bmp     
27178	4000	1231	1	FAUCET.bmp  
35183	3000	1315	1	DONKEY.bmp  
42188	3000	rien	0	ASHTRAY.bmp 
49193	3000	1455	1	COW.bmp     
56181	3000	1381	0	GLOVE.bmp   
63186	4000	1214	1	APPLE.bmp   
71191	4000	1674	1	DRAGONFL.bmp
79179	4000	1437	1	RAY.bmp     
87185	3000	1033	1	CAT.bmp     
94190	3000	1188	1	CORN.bmp    
101178	3000	1069	1	BUTTERFL.bmp
108183	4000	1044	1	GUITAR.bmp  
116188	4000	867 	1	CARROT.bmp  
124177	3000	1023	1	CHIMNEY.bmp 
131182	4000	1449	1	DOGHOUSE.bmp
139187	4000	1120	1	CLOUD.bmp   
147176	4000	1042	1	BOTTLE.bmp  
155182	4000	1488	1	EYE.bmp     
163187	4000	1878	1	DRESSER.bmp 
171176	4000	1251	0	CHEESE.bmp  
179181	4000	1907	1	CANNON.bmp  
187186	3000	1352	1	BIRDNEST.bmp
194174	4000	2853	1	BIRDCAGE.bmp
202180	4000	1335	1	FRYINGPA.bmp
210185	3000	1079	1	FORK.bmp    
217174	4000	1178	0	BOX.bmp     
225179	3000	1220	1	BEE.bmp     
232184	3000	937 	1	BICYCLE.bmp 
239173	4000	1026	1	FISH.bmp    
247178	4000	1014	1	ELEPHANT.bmp
255183	4000	1196	1	COAT.bmp    
263173	3000	1031	1	DUSTPAN.bmp 
270177	4000	1279	1	FLAG.bmp    
278182	3000	3238	0	DEER.bmp    
285186	3000	1274	1	ENVELOPE.bmp
292174	4000	1425	1	BROOM.bmp   
300180	3000	1530	1	BOOT.bmp    
307185	4000	2170	1	ANCHOR.bmp  
315174	4000	1124	0	GARBAGEC.bmp
323179	3000	1244	1	DOLPHIN.bmp 
330184	3000	1992	1	COMPASS.bmp 
337172	4000	1146	1	EAR.bmp     
345178	4000	1637	1	ACCORDIO.bmp
353183	3000	1135	1	frenchcr.bmp
360171	3000	1705	1	HAMMOCK.bmp 
367176	4000	1383	1	FUNNEL.bmp  
375182	4000	2201	0	SCORPION.bmp
383171	4000	1223	1	CHICKEN.bmp 
391175	4000	1131	1	AIRPLANE.bmp
399181	4000	1699	1	CRAB.bmp    
407170	4000	1021	1	BOWL.bmp    
415175	4000	1534	0	GORILLA.bmp 
423181	3000	995 	1	BENCH.bmp   
430169	4000	1006	1	CAR.bmp     
438174	3000	1557	1	EAGLE.bmp   
445179	3000	1392	1	ASPARAGU.bmp
452168	4000	1487	1	ALLIGATO.bmp
460173	3000	1178	1	BOW.bmp     
467178	4000	1210	1	CLOWN.bmp   
475168	3000	1853	1	BELT.bmp    
482171	3000	2451	1	AXE.bmp     
489176	3000	1181	1	FEATHER.bmp 
496180	3000	1149	1	CUP.bmp     
503168	3000	2528	0	ARTICHOK.bmp
510173	3000	rien	0	DOORKNOB.bmp
517178	3000	1083	1	FLOWER.bmp  
524166	3000	1086	1	DRESS.bmp   
531171	4000	1147	1	BEAR.bmp    
539177	4000	1920	0	ACORN.bmp   
547165	4000	1591	1	CROWN.bmp   
555171	3000	1943	0	CATERPIL.bmp
