onset	duration	response_time	value	stimuli
5985	3000	1110	1	RABBIT.bmp  
12972	2000	1103	1	POT.bmp     
18976	2000	848	1	SNAIL.bmp   
24980	2000	911	1	LAMP.bmp    
30984	2000	853	1	WEATHERV.bmp
36971	2000	769	1	TELEPHON.bmp
42975	3000	801	1	LION.bmp    
49980	2000	670	1	MONKEY.bmp  
55969	2000	808	1	STOOL.bmp   
61972	2000	578	1	SWAN.bmp    
67976	3000	1031	1	PALMTREE.bmp
74981	3000	711	1	SKIRT.bmp   
81969	2000	676	1	SOCK.bmp    
87973	3000	904	1	TRUMPET.bmp 
94978	2000	727	1	RULER.bmp   
100982	2000	949	1	LEG.bmp     
106970	2000	851	1	SHIRT.bmp   
112974	3000	1059	1	LOCK.bmp    
119979	3000	778	1	TIE.bmp     
126968	3000	665	1	SAW.bmp     
133970	3000	816	1	HARP.bmp    
140975	3000	1198	1	UMBRELLA.bmp
147980	3000	918	1	MOON.bmp    
154968	3000	732	1	ROCKET.bmp  
161973	2000	1315	1	SYRINGE.bmp 
167977	2000	987	1	SPIDER.bmp  
173966	3000	816	1	PANTS.bmp   
180970	3000	809	1	WELL.bmp    
187974	3000	1065	1	CIGARETT.bmp
194979	2000	858	1	LADYBUG.bmp 
200967	2000	1001	1	PLIERS.bmp  
206971	3000	983	1	MOUNTAIN.bmp
213976	2000	813	1	WATERING.bmp
219980	3000	931	1	NAIL.bmp    
226968	2000	869	1	VASE.bmp    
232972	3000	1062	0	TRACTOR.bmp 
239977	2000	1002	1	HAT.bmp     
245964	2000	1014	1	MICROSCO.bmp
251968	3000	1154	1	PEACOCK.bmp 
258972	2000	988	1	WHIP.bmp    
264977	3000	723	1	SNAKE.bmp   
271965	2000	878	1	WHEEL.bmp   
277969	2000	1027	1	ROOSTER.bmp 
283973	3000	1024	1	SKULL.bmp   
290978	3000	925	1	PICTURE.bmp 
297966	3000	856	1	SQUIRREL.bmp
304971	2000	871	1	SCREW.bmp   
310975	2000	814	1	NOSE.bmp    
316963	2000	1003	1	WINDOW.bmp  
322967	2000	1014	1	PELICAN.bmp 
328971	2000	1029	1	PLUG.bmp    
334975	3000	955	1	KNIFE.bmp   
341962	2000	883	1	LADDER.bmp  
347966	3000	1032	1	NAILFILE.bmp
354971	3000	791	1	Scale.bmp   
361976	2000	722	1	TIGER.bmp   
367963	3000	903	1	PIANO.bmp   
374968	2000	870	1	ZEBRA.bmp   
380972	3000	902	1	PAINTBRU.bmp
387961	3000	884	1	NECKLACE.bmp
394965	2000	880	1	RING.bmp    
400969	2000	938	1	WOLF.bmp    
406974	2000	543	1	SHOE.bmp    
412961	3000	734	1	MOTORCYC.bmp
419966	2000	660	0	RAT.bmp     
425970	3000	1018	1	HARMONIC.bmp
432975	2000	731	1	GLASS.bmp   
438962	3000	1087	1	HYENA.bmp   
445966	3000	983	1	PEAR.bmp    
452971	2000	909	1	OSTRICH.bmp 
458959	2000	783	1	HAMMER.bmp  
464963	3000	858	1	PIPE.bmp    
471967	3000	905	1	ski.bmp     
478972	3000	865	1	LIGHTBUL.bmp
