onset	duration	response_time	value	stimuli
5678	3000	1635	1	BOX.bmp     
12682	2000	948	1	DOLPHIN.bmp 
18686	3000	872	1	CAR.bmp     
25675	3000	1077	1	CLOUD.bmp   
32679	3000	1109	1	DRAGONFL.bmp
39684	3000	815	1	FEATHER.bmp 
46671	3000	1749	1	FRYINGPA.bmp
53676	3000	1198	1	DRESS.bmp   
60681	2000	855	1	AXE.bmp     
66670	2000	904	1	CHICKEN.bmp 
72673	2000	982	1	FLAG.bmp    
78677	3000	1037	1	ACCORDIO.bmp
85682	3000	1061	1	BOTTLE.bmp  
92670	2000	884	1	frenchcr.bmp
98674	2000	925	1	ENVELOPE.bmp
104678	3000	1628	1	RAY.bmp     
111683	2000	1075	0	BOOT.bmp    
117671	2000	1129	1	BOW.bmp     
123675	2000	997	1	CATERPIL.bmp
129679	3000	909	1	ELEPHANT.bmp
136684	3000	848	1	BUTTERFL.bmp
143672	2000	1127	1	CHEESE.bmp  
149676	3000	1357	1	BRAIN.bmp   
156681	3000	990	1	CLOWN.bmp   
163668	3000	1233	1	HAMMOCK.bmp 
170673	2000	1008	1	CROWN.bmp   
176677	3000	1122	1	CUP.bmp     
183682	3000	1450	1	COAT.bmp    
190670	3000	1150	1	GORILLA.bmp 
197675	2000	1494	1	FAUCET.bmp  
203679	2000	1678	1	FAN.bmp     
209667	2000	1184	1	BEE.bmp     
215671	3000	1048	1	EAGLE.bmp   
222676	2000	801	1	EAR.bmp     
228680	2000	1013	1	CHIMNEY.bmp 
234667	2000	1016	1	CRAB.bmp    
240671	2000	1544	1	DEER.bmp    
246675	2000	1047	1	CAP.bmp     
252680	3000	855	1	APPLE.bmp   
259668	3000	1145	1	SCORPION.bmp
266673	3000	776	1	GUITAR.bmp  
273677	2000	889	1	GLOVE.bmp   
279665	3000	1298	1	DOORKNOB.bmp
286669	2000	1189	1	ASPARAGU.bmp
292673	2000	1027	1	FUNNEL.bmp  
298677	2000	831	1	CORN.bmp    
304665	2000	827	1	CARROT.bmp  
310669	2000	909	1	BEAR.bmp    
316673	2000	1115	1	BIRDCAGE.bmp
322677	2000	970	1	BROOM.bmp   
328664	3000	1255	1	CANNON.bmp  
335669	3000	9975	1	ALLIGATO.bmp
342674	3000	878	1	ASHTRAY.bmp 
349679	3000	792	1	BICYCLE.bmp 
356667	3000	830	1	CAT.bmp     
363672	2000	978	1	BENCH.bmp   
369676	3000	1006	1	DONKEY.bmp  
376664	2000	1277	1	BOWL.bmp    
382668	3000	999	1	ARTICHOK.bmp
389672	3000	1116	1	ACORN.bmp   
396677	3000	1007	1	EYE.bmp     
403665	2000	1402	1	COW.bmp     
409669	2000	1063	1	COMPASS.bmp 
415673	3000	1291	1	DRESSER.bmp 
422662	2000	931	1	AIRPLANE.bmp
428666	3000	644	1	FORK.bmp    
435671	2000	848	1	FISH.bmp    
441675	3000	2014	1	DUSTPAN.bmp 
448663	2000	1089	1	BIRDNEST.bmp
454667	3000	731	1	FLOWER.bmp  
461672	3000	756	1	GARBAGEC.bmp
468661	2000	1272	1	ANCHOR.bmp  
474664	2000	747	1	BELT.bmp    
480668	3000	652	1	DOGHOUSE.bmp
