onset	duration	response_time	value	stimuli
5498	3000	1392	0	SQUIRREL.bmp
12502	4000	1193	1	WOLF.bmp    
20491	4000	1126	1	GLASS.bmp   
28497	4000	1426	1	SKIRT.bmp   
36502	4000	1484	1	LIGHTBUL.bmp
44491	3000	2604	1	HARP.bmp    
51496	4000	1110	1	VASE.bmp    
59500	3000	1309	1	PAINTBRU.bmp
66489	3000	2063	1	LEG.bmp     
73493	4000	rien	0	HYENA.bmp   
81499	3000	rien	0	HARMONIC.bmp
88487	4000	906 	1	ROOSTER.bmp 
96493	4000	1244	1	PANTS.bmp   
104498	3000	1371	1	SPIDER.bmp  
111487	3000	1323	1	RAT.bmp     
118491	3000	1211	1	WELL.bmp    
125496	3000	1314	1	SNAKE.bmp   
132501	4000	1372	1	MONKEY.bmp  
140490	4000	1207	1	LADYBUG.bmp 
148495	3000	1416	1	STOOL.bmp   
155500	3000	1554	1	LADDER.bmp  
162488	4000	1144	1	PLUG.bmp    
170494	3000	1407	1	ski.bmp     
177498	3000	997 	1	HAT.bmp     
184486	4000	1578	1	NECKLACE.bmp
192491	4000	1087	1	PLIERS.bmp  
200497	4000	1162	1	CIGARETT.bmp
208486	4000	1013	1	PIANO.bmp   
216491	3000	1077	0	PICTURE.bmp 
223496	3000	1043	1	PEACOCK.bmp 
230484	3000	rien	0	WEATHERV.bmp
237489	3000	904 	1	MOON.bmp    
244494	3000	1121	1	NAILFILE.bmp
251499	4000	1316	1	NOSE.bmp    
259487	4000	1094	1	PALMTREE.bmp
267493	4000	1349	1	UMBRELLA.bmp
275499	3000	1055	1	ZEBRA.bmp   
282486	4000	1724	0	SNAIL.bmp   
290491	3000	1211	1	SHOE.bmp    
297496	3000	1370	0	KNIFE.bmp   
304484	4000	1430	1	ROCKET.bmp  
312490	3000	1672	0	SYRINGE.bmp 
319495	4000	1207	1	SOCK.bmp    
327483	3000	1591	1	TIGER.bmp   
334488	4000	1207	1	TRUMPET.bmp 
342494	3000	1041	1	POT.bmp     
349482	3000	1212	0	MICROSCO.bmp
356487	4000	1332	0	WHIP.bmp    
364492	4000	1724	1	HAMMER.bmp  
372482	4000	1259	1	SAW.bmp     
380487	3000	1151	1	NAIL.bmp    
387492	4000	1229	1	Scale.bmp   
395481	3000	949 	1	LAMP.bmp    
402484	3000	951 	1	PIPE.bmp    
409489	4000	874 	1	RABBIT.bmp  
417495	4000	1329	1	LOCK.bmp    
425483	3000	969 	1	MOTORCYC.bmp
432488	3000	947 	1	SWAN.bmp    
439493	4000	1205	1	LION.bmp    
447482	4000	1271	1	WATERING.bmp
455487	3000	1609	0	SKULL.bmp   
462492	3000	1321	1	TRACTOR.bmp 
469480	4000	2045	0	OSTRICH.bmp 
477486	3000	1509	1	RULER.bmp   
484491	4000	939 	1	PEAR.bmp    
492480	4000	1081	1	TIE.bmp     
500484	4000	1084	1	WHEEL.bmp   
508490	3000	1124	1	TELEPHON.bmp
515478	3000	1001	1	SHIRT.bmp   
522483	4000	916 	1	RING.bmp    
530488	4000	1130	0	MOUNTAIN.bmp
538478	3000	1259	1	WINDOW.bmp  
545482	3000	1151	1	SCREW.bmp   
552487	3000	1238	1	PELICAN.bmp 
