onset	duration	response_time	value	stimuli
7401	2000	857	1	AXE.bmp     
13404	2000	1875	0	SCORPION.bmp
19407	2000	2175	1	RAY.bmp     
25412	2000	873	1	CROWN.bmp   
31399	3000	1120	1	BOW.bmp     
38403	3000	1638	1	FAN.bmp     
45408	2000	1122	1	BOWL.bmp    
51412	2000	1294	1	BIRDNEST.bmp
57400	3000	1371	1	ENVELOPE.bmp
64404	2000	1099	1	FUNNEL.bmp  
70409	2000	1463	1	CHICKEN.bmp 
76413	2000	1207	1	EAGLE.bmp   
82400	3000	766	1	DOLPHIN.bmp 
89405	2000	882	1	FLOWER.bmp  
95409	3000	696	1	CARROT.bmp  
102398	2000	1873	1	DOGHOUSE.bmp
108402	2000	833	1	CLOUD.bmp   
114406	2000	1294	1	AIRPLANE.bmp
120410	3000	1206	1	CRAB.bmp    
127398	2000	1443	1	frenchcr.bmp
133401	3000	2024	0	DUSTPAN.bmp 
140406	2000	1841	1	CHIMNEY.bmp 
146410	3000	1376	0	DRESSER.bmp 
153398	3000	977	1	COAT.bmp    
160403	3000	902	1	CAR.bmp     
167408	2000	1573	1	BOX.bmp     
173395	2000	1042	1	GARBAGEC.bmp
179400	3000	1114	1	ELEPHANT.bmp
186404	2000	2296	1	ASPARAGU.bmp
192409	3000	894	1	BELT.bmp    
199397	3000	1479	0	BOOT.bmp    
206402	2000	1459	0	GORILLA.bmp 
212406	3000	1092	1	CUP.bmp     
219395	2000	1091	1	BEAR.bmp    
225398	2000	1042	1	BICYCLE.bmp 
231402	3000	1003	1	FAUCET.bmp  
238407	2000	1690	1	DEER.bmp    
244395	3000	985	1	EYE.bmp     
251399	3000	1454	1	DOORKNOB.bmp
258403	2000	2059	1	BEE.bmp     
264407	2000	789	1	FORK.bmp    
270395	3000	1176	1	BENCH.bmp   
277400	3000	1310	1	ANCHOR.bmp  
284404	2000	884	1	CAT.bmp     
290392	3000	1085	1	GLOVE.bmp   
297397	3000	683	1	GUITAR.bmp  
304402	3000	911	1	CANNON.bmp  
311406	3000	867	1	BUTTERFL.bmp
318395	3000	580	1	ALLIGATO.bmp
325399	3000	2697	0	ACORN.bmp   
332404	2000	1016	1	CATERPIL.bmp
338392	3000	1236	1	BIRDCAGE.bmp
345397	3000	1116	1	COMPASS.bmp 
352401	2000	1051	1	COW.bmp     
358406	3000	912	1	BROOM.bmp   
365394	3000	1816	0	ARTICHOK.bmp
372398	2000	1017	1	CORN.bmp    
378402	3000	910	1	FLAG.bmp    
385390	3000	1395	1	DONKEY.bmp  
392395	3000	1810	1	HAMMOCK.bmp 
399399	3000	1042	1	APPLE.bmp   
406404	3000	1026	1	EAR.bmp     
413392	2000	1154	1	CHEESE.bmp  
419397	2000	1933	1	FEATHER.bmp 
425401	2000	960	1	BRAIN.bmp   
431389	2000	1493	1	ACCORDIO.bmp
437392	2000	1488	0	CAP.bmp     
443397	3000	1917	1	DRAGONFL.bmp
450401	2000	1600	1	FRYINGPA.bmp
456389	3000	1502	1	CLOWN.bmp   
463394	3000	989	1	BOTTLE.bmp  
470398	2000	2995	1	ASHTRAY.bmp 
476403	3000	808	1	FISH.bmp    
483390	2000	1725	1	DRESS.bmp   
