onset	duration	response_time	value	stimuli
7189	2000	1022	1	Scale.bmp   
13176	3000	863	1	UMBRELLA.bmp
20181	3000	917	1	RING.bmp    
27186	2000	984	1	PEACOCK.bmp 
33174	3000	818	1	MOUNTAIN.bmp
40178	3000	1081	1	LADYBUG.bmp 
47183	3000	1471	1	SNAIL.bmp   
54188	2000	1050	1	STOOL.bmp   
60175	3000	1102	1	SHOE.bmp    
67180	2000	908	1	LIGHTBUL.bmp
73183	3000	2217	1	SWAN.bmp    
80173	3000	865	1	SNAKE.bmp   
87176	3000	918	1	ROCKET.bmp  
94181	2000	1094	1	WOLF.bmp    
100185	3000	950	1	NOSE.bmp    
107173	3000	921	1	MOTORCYC.bmp
114178	3000	798	1	GLASS.bmp   
121183	2000	1652	1	POT.bmp     
127172	3000	1084	1	NAIL.bmp    
134175	2000	719	1	TIE.bmp     
140179	2000	2045	1	PICTURE.bmp 
146184	3000	1708	1	WINDOW.bmp  
153172	2000	822	1	TIGER.bmp   
159176	2000	775	1	HAMMER.bmp  
165180	2000	898	1	LADDER.bmp  
171184	3000	744	1	PAINTBRU.bmp
178171	2000	868	1	SAW.bmp     
184176	3000	1385	1	PIPE.bmp    
191180	2000	825	1	SYRINGE.bmp 
197184	3000	967	1	ZEBRA.bmp   
204173	2000	853	1	LAMP.bmp    
210177	3000	1322	0	PLIERS.bmp  
217182	2000	1032	1	PIANO.bmp   
223169	2000	1157	1	RULER.bmp   
229173	3000	828	1	ski.bmp     
236178	3000	1290	1	SKIRT.bmp   
243183	3000	1033	1	WELL.bmp    
250171	2000	895	1	LION.bmp    
256175	2000	1824	1	OSTRICH.bmp 
262179	2000	815	1	SPIDER.bmp  
268183	2000	1525	1	ROOSTER.bmp 
274171	2000	904	1	HARP.bmp    
280175	3000	2444	0	WEATHERV.bmp
287179	3000	861	1	RABBIT.bmp  
294167	2000	2066	0	HYENA.bmp   
300171	2000	1158	1	PELICAN.bmp 
306175	2000	1181	1	NAILFILE.bmp
312179	2000	1044	1	SCREW.bmp   
318167	2000	950	1	VASE.bmp    
324171	3000	810	1	HAT.bmp     
331176	2000	1286	1	TRACTOR.bmp 
337180	2000	927	1	MOON.bmp    
343167	2000	1488	1	HARMONIC.bmp
349172	3000	1126	1	SQUIRREL.bmp
356176	3000	999	1	LOCK.bmp    
363166	3000	1143	1	PEAR.bmp    
370169	3000	930	1	SOCK.bmp    
377174	3000	1063	1	WHIP.bmp    
384179	2000	1122	1	WHEEL.bmp   
390166	2000	1383	1	PLUG.bmp    
396171	2000	1074	1	CIGARETT.bmp
402174	2000	1026	0	RAT.bmp     
408178	2000	916	1	PALMTREE.bmp
414165	2000	951	1	KNIFE.bmp   
420170	2000	1082	1	PANTS.bmp   
426174	2000	998	1	TRUMPET.bmp 
432178	2000	1260	1	NECKLACE.bmp
438165	3000	913	1	SHIRT.bmp   
445170	3000	2386	1	WATERING.bmp
452175	3000	1402	1	LEG.bmp     
459163	3000	1186	1	MONKEY.bmp  
466168	3000	937	1	TELEPHON.bmp
473173	3000	1499	1	SKULL.bmp   
480178	3000	941	1	MICROSCO.bmp
