onset	duration	response_time	value	stimuli
15922	4000	977	1	GORILLA.bmp 
23910	4000	1417	1	CLOUD.bmp   
31916	4000	1217	1	BEAR.bmp    
39921	3000	2082	1	ANCHOR.bmp  
46910	3000	1169	1	BROOM.bmp   
53913	4000	1305	1	EAR.bmp     
61919	3000	2081	1	EAGLE.bmp   
68907	4000	1117	1	BICYCLE.bmp 
76913	3000	1059	1	CLOWN.bmp   
83917	3000	1439	1	CANNON.bmp  
90906	4000	1218	1	BOX.bmp     
98911	3000	1141	1	COMPASS.bmp 
105916	4000	1243	1	FAN.bmp     
113906	3000	1114	1	CAR.bmp     
120910	3000	1299	1	BRAIN.bmp   
127915	4000	1559	1	DOLPHIN.bmp 
135920	3000	1210	1	COW.bmp     
142908	3000	1080	1	DRESS.bmp   
149913	4000	2012	1	CHIMNEY.bmp 
157918	3000	1585	1	AIRPLANE.bmp
164907	4000	930	1	BELT.bmp    
172911	3000	1122	1	CROWN.bmp   
179916	3000	1440	0	CHEESE.bmp  
186905	3000	1249	1	BOOT.bmp    
193909	4000	1022	1	ACORN.bmp   
201915	4000	980	1	GUITAR.bmp  
209920	3000	1346	1	ARTICHOK.bmp
216908	3000	2299	1	CORN.bmp    
223913	4000	1205	1	CHICKEN.bmp 
231919	4000	949	1	GARBAGEC.bmp
239908	4000	1022	1	CARROT.bmp  
247913	4000	1867	1	BOW.bmp     
255919	4000	1365	1	DRAGONFL.bmp
263907	3000	1053	1	FLOWER.bmp  
270911	4000	1077	1	BENCH.bmp   
278917	3000	1699	0	DOORKNOB.bmp
285905	4000	1113	1	BIRDCAGE.bmp
293910	3000	1336	0	BEE.bmp     
300915	4000	1230	1	ASHTRAY.bmp 
308904	4000	3038	0	EYE.bmp     
316910	4000	1111	1	DONKEY.bmp  
324915	4000	1156	1	GLOVE.bmp   
332904	4000	2456	1	DUSTPAN.bmp 
340910	3000	1357	1	CAP.bmp     
347914	4000	1599	1	DRESSER.bmp 
355904	3000	1159	1	FRYINGPA.bmp
362908	3000	1042	1	FLAG.bmp    
369913	3000	1038	1	CRAB.bmp    
376917	3000	1223	1	ACCORDIO.bmp
383905	3000	1134	1	HAMMOCK.bmp 
390910	3000	1314	1	BOTTLE.bmp  
397915	3000	1011	0	ELEPHANT.bmp
404904	4000	1489	0	COAT.bmp    
412908	4000	1435	1	DOGHOUSE.bmp
420914	3000	1222	1	AXE.bmp     
427919	3000	1437	1	FAUCET.bmp  
434907	4000	1058	1	FUNNEL.bmp  
442912	4000	1122	1	BUTTERFL.bmp
450918	3000	1393	1	CUP.bmp     
457906	3000	902	1	CAT.bmp     
464911	4000	3122	0	SCORPION.bmp
472915	4000	1504	1	FORK.bmp    
480904	4000	1077	1	FISH.bmp    
488910	3000	987	1	APPLE.bmp   
495915	4000	1660	1	FEATHER.bmp 
503903	4000	971	1	ALLIGATO.bmp
511909	4000	982	1	frenchcr.bmp
519914	3000	949	1	DEER.bmp    
526903	4000	2785	0	CATERPIL.bmp
534908	4000	1556	1	BIRDNEST.bmp
542914	4000	1044	1	ENVELOPE.bmp
550903	3000	1515	1	RAY.bmp     
557907	3000	1548	1	ASPARAGU.bmp
564912	3000	1430	1	BOWL.bmp    
