onset	duration	response_time	value	stimuli
5440	4000	1120	1	VASE.bmp    
13428	4000	1228	1	SKULL.bmp   
21434	3000	1268	1	MOTORCYC.bmp
28439	4000	1188	1	POT.bmp     
36428	3000	1201	1	PIANO.bmp   
43433	4000	1617	1	PLIERS.bmp  
51438	4000	2305	0	SPIDER.bmp  
59427	3000	1342	1	SKIRT.bmp   
66432	4000	1361	1	TRUMPET.bmp 
74437	4000	1361	1	WHEEL.bmp   
82427	3000	rien	0	PELICAN.bmp 
89431	4000	1350	0	MICROSCO.bmp
97436	3000	1333	0	SNAIL.bmp   
104440	4000	1000	0	ZEBRA.bmp   
112429	4000	1296	1	KNIFE.bmp   
120435	3000	1205	1	GLASS.bmp   
127440	3000	1617	1	SAW.bmp     
134428	3000	1172	0	ROOSTER.bmp 
141433	4000	rien	0	HARMONIC.bmp
149438	3000	1728	1	NAIL.bmp    
156426	3000	1067	1	SWAN.bmp    
163431	4000	1946	1	MOON.bmp    
171437	3000	1182	1	RAT.bmp     
178426	3000	1154	1	PALMTREE.bmp
185430	4000	1796	1	MOUNTAIN.bmp
193435	4000	1750	1	SYRINGE.bmp 
201440	3000	1163	1	TELEPHON.bmp
208429	3000	1484	1	OSTRICH.bmp 
215433	4000	2829	1	TIGER.bmp   
223438	3000	2155	1	WATERING.bmp
230426	3000	1056	1	RULER.bmp   
237431	4000	1338	1	HAMMER.bmp  
245437	4000	1299	1	TRACTOR.bmp 
253426	3000	1684	0	WELL.bmp    
260430	3000	1508	1	ROCKET.bmp  
267435	4000	1528	1	WINDOW.bmp  
275425	3000	1029	1	LAMP.bmp    
282429	3000	1802	0	HYENA.bmp   
289434	4000	957 	1	PANTS.bmp   
297439	3000	1015	1	LIGHTBUL.bmp
304427	3000	1172	1	HARP.bmp    
311431	3000	1189	1	LEG.bmp     
318436	3000	1044	1	UMBRELLA.bmp
325424	3000	2382	1	NAILFILE.bmp
332429	3000	rien	0	PLUG.bmp    
339434	4000	913 	1	NECKLACE.bmp
347440	4000	1401	1	SOCK.bmp    
355428	3000	1653	1	WHIP.bmp    
362433	4000	1642	1	WEATHERV.bmp
370439	4000	1358	1	PEACOCK.bmp 
378428	4000	1553	1	CIGARETT.bmp
386433	4000	1135	1	NOSE.bmp    
394439	4000	1547	1	SCREW.bmp   
402427	4000	1296	1	SHIRT.bmp   
410432	3000	1156	1	LOCK.bmp    
417437	3000	2434	1	Scale.bmp   
424425	3000	1202	1	HAT.bmp     
431430	3000	1190	1	LADYBUG.bmp 
438435	3000	2879	1	PIPE.bmp    
445424	3000	1606	1	LION.bmp    
452428	4000	943 	1	SHOE.bmp    
460433	4000	1650	1	STOOL.bmp   
468439	3000	1647	1	WOLF.bmp    
475427	3000	1535	0	PAINTBRU.bmp
482432	4000	1238	1	LADDER.bmp  
490437	4000	960 	1	PEAR.bmp    
498426	3000	1107	0	MONKEY.bmp  
505430	4000	1398	1	SQUIRREL.bmp
513435	3000	1297	1	TIE.bmp     
520424	4000	1343	1	RABBIT.bmp  
528429	4000	1352	0	PICTURE.bmp 
536435	3000	1700	1	RING.bmp    
543423	4000	1304	1	ski.bmp     
551428	4000	1760	1	SNAKE.bmp   
