onset	duration	response_time	value	stimuli
6078	2000	1273	1	DOORKNOB.bmp
12081	2000	1168	1	BOW.bmp     
18086	2000	2014	1	DUSTPAN.bmp 
24073	2000	1134	1	FISH.bmp    
30077	2000	852	1	DRAGONFL.bmp
36081	2000	941	1	BOOT.bmp    
42085	3000	685	1	ASHTRAY.bmp 
49074	2000	775	1	CARROT.bmp  
55078	3000	803	1	AIRPLANE.bmp
62083	3000	849	1	BIRDNEST.bmp
69070	2000	1088	1	BOWL.bmp    
75074	3000	1114	1	CUP.bmp     
82079	3000	863	1	frenchcr.bmp
89084	3000	1054	1	COAT.bmp    
96072	3000	801	1	CRAB.bmp    
103077	3000	922	1	FAUCET.bmp  
110081	3000	916	1	FUNNEL.bmp  
117070	2000	846	1	DOLPHIN.bmp 
123074	3000	1127	1	BROOM.bmp   
130079	2000	660	1	CLOWN.bmp   
136083	2000	1133	0	DEER.bmp    
142070	3000	643	1	FLOWER.bmp  
149075	3000	914	1	COMPASS.bmp 
156080	3000	821	1	ENVELOPE.bmp
163068	3000	1032	0	DRESSER.bmp 
170073	2000	862	1	DRESS.bmp   
176077	3000	712	1	GLOVE.bmp   
183082	2000	1133	1	BELT.bmp    
189068	2000	873	1	EYE.bmp     
195073	3000	1079	1	EAGLE.bmp   
202077	3000	965	1	SCORPION.bmp
209066	2000	818	1	GARBAGEC.bmp
215069	3000	796	1	BEAR.bmp    
222074	2000	921	1	HAMMOCK.bmp 
228078	3000	955	1	DOGHOUSE.bmp
235067	3000	917	1	BOTTLE.bmp  
242072	2000	742	1	CAT.bmp     
248076	3000	1123	1	RAY.bmp     
255080	3000	1009	1	CHICKEN.bmp 
262069	2000	1910	1	ARTICHOK.bmp
268073	3000	1347	1	CROWN.bmp   
275078	2000	904	1	CATERPIL.bmp
281065	3000	984	1	BENCH.bmp   
288070	3000	1049	1	CLOUD.bmp   
295075	2000	1187	1	BICYCLE.bmp 
301079	2000	732	1	CHIMNEY.bmp 
307066	3000	808	1	ACCORDIO.bmp
314071	2000	851	1	ACORN.bmp   
320074	3000	945	1	AXE.bmp     
327063	3000	762	1	BRAIN.bmp   
334067	3000	689	1	FEATHER.bmp 
341072	2000	715	1	EAR.bmp     
347076	3000	865	1	FORK.bmp    
354064	3000	1131	1	FAN.bmp     
361069	2000	1189	1	FRYINGPA.bmp
367073	2000	1072	1	ANCHOR.bmp  
373078	2000	855	1	APPLE.bmp   
379065	2000	758	1	ALLIGATO.bmp
385069	2000	863	1	FLAG.bmp    
391073	3000	890	1	CAP.bmp     
398062	3000	869	1	BUTTERFL.bmp
405066	3000	804	1	COW.bmp     
412071	2000	1145	1	CORN.bmp    
418075	2000	666	1	GUITAR.bmp  
424063	2000	858	1	CAR.bmp     
430066	2000	1001	1	DONKEY.bmp  
436070	2000	829	1	CANNON.bmp  
442074	2000	967	1	ASPARAGU.bmp
448062	3000	1049	1	BOX.bmp     
455066	3000	646	1	ELEPHANT.bmp
462071	2000	1187	1	BEE.bmp     
468060	3000	870	1	CHEESE.bmp  
475064	3000	889	1	BIRDCAGE.bmp
482068	2000	1030	1	GORILLA.bmp 
