onset	duration	response_time	value	stimuli
6567	3000	2367	1	LADYBUG.bmp 
13571	3000	1031	1	HAMMER.bmp  
20559	2000	854 	1	KNIFE.bmp   
26563	3000	1102	1	SHIRT.bmp   
33567	2000	967 	1	PAINTBRU.bmp
39555	3000	607 	1	TELEPHON.bmp
46559	3000	1258	1	LION.bmp    
53564	2000	797 	1	STOOL.bmp   
59568	2000	815 	1	LADDER.bmp  
65556	3000	909 	1	ZEBRA.bmp   
72561	2000	1633	1	WEATHERV.bmp
78565	3000	812 	1	PIANO.bmp   
85554	3000	750 	1	SQUIRREL.bmp
92558	2000	1130	0	HYENA.bmp   
98562	3000	834 	1	NECKLACE.bmp
105567	3000	779 	1	PIPE.bmp    
112555	2000	788 	1	TRUMPET.bmp 
118559	3000	811 	1	SCREW.bmp   
125564	3000	843 	1	POT.bmp     
132553	2000	952 	1	LEG.bmp     
138556	3000	1109	1	PEACOCK.bmp 
145561	3000	850 	1	LAMP.bmp    
152565	2000	760 	1	WHEEL.bmp   
158552	3000	959 	0	ROOSTER.bmp 
165557	3000	1313	1	OSTRICH.bmp 
172562	2000	1078	1	WOLF.bmp    
178566	3000	1015	1	GLASS.bmp   
185554	2000	814 	1	SOCK.bmp    
191559	3000	1127	1	PELICAN.bmp 
198563	3000	829 	1	MOTORCYC.bmp
205551	2000	692 	1	HARP.bmp    
211556	3000	893 	1	PANTS.bmp   
218560	2000	917 	1	MICROSCO.bmp
224565	2000	1138	1	RAT.bmp     
230552	2000	1392	1	NAIL.bmp    
236556	3000	833 	1	RABBIT.bmp  
243561	2000	1396	1	TIGER.bmp   
249565	2000	867 	1	MONKEY.bmp  
255553	2000	1058	1	SYRINGE.bmp 
261557	2000	1315	0	NAILFILE.bmp
267561	2000	1039	1	RULER.bmp   
273549	2000	800 	1	SNAKE.bmp   
279552	2000	1707	0	ski.bmp     
285556	2000	885 	1	SKULL.bmp   
291560	3000	952 	1	CIGARETT.bmp
298548	2000	905 	1	HARMONIC.bmp
304552	2000	rien	0	PALMTREE.bmp
310556	3000	873 	1	LOCK.bmp    
317561	2000	812 	1	NOSE.bmp    
323549	3000	856 	1	ROCKET.bmp  
330553	2000	926 	1	PLUG.bmp    
336558	2000	943 	1	MOUNTAIN.bmp
342562	2000	900 	1	PICTURE.bmp 
348549	3000	658 	1	HAT.bmp     
355554	3000	743 	1	MOON.bmp    
362559	2000	906 	1	Scale.bmp   
368547	3000	842 	1	UMBRELLA.bmp
375551	3000	844 	1	LIGHTBUL.bmp
382556	3000	967 	1	WHIP.bmp    
389561	3000	896 	1	TRACTOR.bmp 
396549	2000	1287	1	RING.bmp    
402552	2000	786 	1	SAW.bmp     
408556	3000	907 	1	SNAIL.bmp   
415545	2000	992 	1	VASE.bmp    
421549	3000	909 	1	SHOE.bmp    
428553	3000	729 	1	WATERING.bmp
435558	2000	817 	1	PLIERS.bmp  
441546	3000	917 	0	PEAR.bmp    
448551	3000	840 	1	SPIDER.bmp  
455555	2000	1153	1	SWAN.bmp    
461559	2000	843 	1	WELL.bmp    
467547	2000	997 	1	WINDOW.bmp  
473551	3000	834 	1	TIE.bmp     
480556	2000	1072	1	SKIRT.bmp   
