onset	duration	response_time	value	stimuli
6752	3000	1551	1	PEACOCK.bmp 
13756	3000	1159	0	PICTURE.bmp 
20744	4000	1146	1	WELL.bmp    
28750	3000	1625	1	LADDER.bmp  
35755	4000	1126	1	POT.bmp     
43744	3000	1301	1	HARP.bmp    
50749	4000	929 	1	SKULL.bmp   
58754	3000	1723	1	WHIP.bmp    
65759	4000	1992	1	HAMMER.bmp  
73747	3000	979 	0	RAT.bmp     
80752	3000	1034	1	TIE.bmp     
87757	4000	2572	1	OSTRICH.bmp 
95745	3000	1302	1	TRACTOR.bmp 
102750	4000	1513	1	PIANO.bmp   
110756	4000	1412	1	PALMTREE.bmp
118745	3000	1182	1	ZEBRA.bmp   
125749	3000	1393	1	SWAN.bmp    
132754	3000	1190	1	STOOL.bmp   
139742	4000	1207	1	PIPE.bmp    
147748	4000	1560	1	LAMP.bmp    
155754	4000	1266	1	SCREW.bmp   
163742	3000	1643	1	HYENA.bmp   
170747	4000	1072	1	SHOE.bmp    
178753	3000	1394	1	WINDOW.bmp  
185741	3000	1310	1	UMBRELLA.bmp
192745	4000	1802	1	SQUIRREL.bmp
200750	4000	1217	1	MONKEY.bmp  
208740	4000	1709	1	PLUG.bmp    
216745	3000	1394	1	VASE.bmp    
223750	4000	1096	1	SOCK.bmp    
231740	3000	974 	1	RULER.bmp   
238743	4000	1025	1	SYRINGE.bmp 
246749	4000	1037	1	SAW.bmp     
254754	4000	1412	1	ski.bmp     
262743	4000	1259	1	PLIERS.bmp  
270749	4000	rien	0	HARMONIC.bmp
278754	4000	1095	1	KNIFE.bmp   
286743	4000	923 	1	HAT.bmp     
294749	3000	972 	1	PEAR.bmp    
301753	3000	972 	1	NOSE.bmp    
308741	3000	961 	1	RABBIT.bmp  
315745	4000	1638	1	NAIL.bmp    
323751	4000	1382	1	CIGARETT.bmp
331740	4000	1262	1	WOLF.bmp    
339745	4000	1322	1	SNAKE.bmp   
347751	4000	1855	1	MOUNTAIN.bmp
355740	3000	1151	1	MOON.bmp    
362745	3000	923 	1	NECKLACE.bmp
369749	3000	901 	1	PANTS.bmp   
376738	3000	1014	1	LOCK.bmp    
383742	3000	998 	1	WHEEL.bmp   
390747	4000	1556	1	SPIDER.bmp  
398736	3000	1379	1	LION.bmp    
405741	4000	1290	1	SNAIL.bmp   
413747	4000	1057	1	LEG.bmp     
421735	3000	1116	0	TELEPHON.bmp
428739	3000	1136	1	SKIRT.bmp   
435744	3000	1141	1	SHIRT.bmp   
442749	3000	2077	1	MICROSCO.bmp
449737	3000	1202	1	Scale.bmp   
456742	3000	1814	1	NAILFILE.bmp
463747	3000	1288	1	ROOSTER.bmp 
470735	3000	2937	1	LADYBUG.bmp 
477740	3000	rien	0	TRUMPET.bmp 
484745	3000	rien	0	WEATHERV.bmp
491749	4000	1094	1	RING.bmp    
499738	3000	862 	1	GLASS.bmp   
506743	4000	952 	1	MOTORCYC.bmp
514749	4000	1495	1	TIGER.bmp   
522737	4000	2196	1	LIGHTBUL.bmp
530743	4000	1256	1	WATERING.bmp
538748	3000	1844	1	PELICAN.bmp 
545736	4000	1211	1	ROCKET.bmp  
553741	3000	1265	1	PAINTBRU.bmp
