onset	duration	response_time	value	stimuli
6477	3000	1570	1	ROOSTER.bmp 
13465	4000	1764	0	SWAN.bmp    
21469	4000	2312	0	HYENA.bmp   
29475	3000	1276	1	RING.bmp    
36463	4000	1100	1	LAMP.bmp    
44468	3000	1023	1	MONKEY.bmp  
51473	4000	1103	1	TRUMPET.bmp 
59463	4000	1992	1	PELICAN.bmp 
67468	4000	1007	1	TIGER.bmp   
75473	3000	1210	0	SKIRT.bmp   
82462	4000	1508	1	SKULL.bmp   
90467	3000	1232	1	SNAKE.bmp   
97472	3000	1360	1	PIANO.bmp   
104476	3000	974 	1	HAMMER.bmp  
111465	3000	1039	1	TIE.bmp     
118469	4000	1197	1	SHOE.bmp    
126475	4000	1277	1	NOSE.bmp    
134464	4000	1790	1	PICTURE.bmp 
142468	3000	1356	1	TRACTOR.bmp 
149473	3000	1460	1	LADDER.bmp  
156461	4000	1534	1	SQUIRREL.bmp
164467	3000	2693	1	HARMONIC.bmp
171472	4000	2156	0	OSTRICH.bmp 
179461	3000	1306	1	PAINTBRU.bmp
186465	4000	1827	1	WHIP.bmp    
194471	4000	1386	1	ski.bmp     
202460	4000	1048	1	HAT.bmp     
210465	4000	1333	1	RABBIT.bmp  
218471	3000	rien	0	WATERING.bmp
225459	3000	1235	1	ZEBRA.bmp   
232464	3000	1730	1	NAILFILE.bmp
239468	4000	1791	1	RULER.bmp   
247457	3000	1705	1	SPIDER.bmp  
254461	3000	1987	1	PALMTREE.bmp
261466	4000	1156	1	MICROSCO.bmp
269472	3000	1166	1	PIPE.bmp    
276460	3000	1281	1	WINDOW.bmp  
283465	4000	1174	1	VASE.bmp    
291470	4000	1640	1	SCREW.bmp   
299459	3000	1455	1	PEAR.bmp    
306464	3000	992 	1	UMBRELLA.bmp
313469	3000	1562	1	SYRINGE.bmp 
320457	4000	1462	1	NAIL.bmp    
328462	3000	1075	1	LION.bmp    
335467	3000	1023	1	GLASS.bmp   
342456	4000	1631	1	SAW.bmp     
350461	4000	1995	0	PLIERS.bmp  
358465	3000	1544	1	LIGHTBUL.bmp
365454	3000	1801	1	STOOL.bmp   
372458	4000	1271	1	MOUNTAIN.bmp
380464	3000	1297	0	RAT.bmp     
387469	3000	1564	1	SHIRT.bmp   
394457	3000	1563	1	SOCK.bmp    
401462	3000	1380	1	Scale.bmp   
408466	3000	1611	1	SNAIL.bmp   
415455	3000	2272	1	PLUG.bmp    
422459	3000	1165	1	MOON.bmp    
429464	4000	1138	1	KNIFE.bmp   
437453	4000	1416	1	ROCKET.bmp  
445459	4000	1179	1	WHEEL.bmp   
453464	4000	3063	0	LADYBUG.bmp 
461453	3000	1202	1	PANTS.bmp   
468457	4000	1857	1	HARP.bmp    
476462	4000	2810	0	WEATHERV.bmp
484451	4000	1630	1	CIGARETT.bmp
492457	3000	1239	1	MOTORCYC.bmp
499462	4000	1312	1	LOCK.bmp    
507451	4000	1269	1	TELEPHON.bmp
515456	4000	1739	1	POT.bmp     
523461	4000	1175	1	WOLF.bmp    
531451	3000	1810	1	WELL.bmp    
538455	3000	1187	1	NECKLACE.bmp
545460	3000	1901	1	LEG.bmp     
552465	4000	1487	1	PEACOCK.bmp 
