onset	duration	response_time	value	stimuli
4934	4000	1748	1	PEAR.bmp    
12923	3000	1302	0	ROOSTER.bmp 
19928	3000	1556	1	PLUG.bmp    
26933	4000	1302	1	NECKLACE.bmp
34921	3000	rien	0	PELICAN.bmp 
41926	4000	1375	1	PANTS.bmp   
49932	3000	1645	1	PALMTREE.bmp
56921	3000	rien	0	HYENA.bmp   
63925	3000	1287	1	RAT.bmp     
70929	3000	1577	1	LIGHTBUL.bmp
77934	4000	2218	0	LOCK.bmp    
85923	4000	1216	1	NOSE.bmp    
93929	3000	1683	1	TIE.bmp     
100933	3000	1403	1	SHIRT.bmp   
107921	4000	2172	1	OSTRICH.bmp 
115926	4000	1432	1	WOLF.bmp    
123932	4000	1076	1	SOCK.bmp    
131921	3000	1363	1	LION.bmp    
138925	4000	1636	1	WELL.bmp    
146931	4000	1651	1	ZEBRA.bmp   
154920	4000	1891	1	SKIRT.bmp   
162925	4000	1494	1	PEACOCK.bmp 
170931	3000	1169	0	NAILFILE.bmp
177919	4000	1506	0	SNAIL.bmp   
185924	3000	rien	0	LADYBUG.bmp 
192929	4000	1085	1	SKULL.bmp   
200918	4000	rien	0	TRACTOR.bmp 
208924	4000	1359	1	SCREW.bmp   
216928	3000	1148	1	MOON.bmp    
223916	3000	1432	0	CIGARETT.bmp
230921	3000	1237	1	PIANO.bmp   
237926	4000	1182	1	SWAN.bmp    
245916	4000	1822	1	SYRINGE.bmp 
253920	4000	rien	0	SQUIRREL.bmp
261926	4000	1569	1	ski.bmp     
269916	4000	1587	1	NAIL.bmp    
277920	3000	1403	1	TRUMPET.bmp 
284925	4000	1625	1	ROCKET.bmp  
292931	3000	1424	1	PICTURE.bmp 
299919	3000	1177	1	MOTORCYC.bmp
306924	3000	1437	1	LADDER.bmp  
313928	3000	1597	1	HAMMER.bmp  
320915	3000	1226	1	TIGER.bmp   
327920	3000	rien	0	HARMONIC.bmp
334925	3000	1551	1	WINDOW.bmp  
341914	3000	1196	1	WHEEL.bmp   
348918	4000	998 	1	GLASS.bmp   
356924	3000	1297	1	PAINTBRU.bmp
363928	3000	1493	1	SHOE.bmp    
370917	3000	1925	1	MONKEY.bmp  
377921	4000	1341	1	LEG.bmp     
385927	4000	rien	0	HARP.bmp    
393916	3000	rien	0	WEATHERV.bmp
400921	3000	1468	1	SAW.bmp     
407925	3000	1484	1	PLIERS.bmp  
414914	3000	1671	1	UMBRELLA.bmp
421918	3000	rien	0	MICROSCO.bmp
428923	3000	1538	1	SPIDER.bmp  
435911	4000	1646	1	STOOL.bmp   
443916	4000	1606	0	POT.bmp     
451921	4000	1281	1	RULER.bmp   
459911	4000	983 	1	KNIFE.bmp   
467916	3000	1096	1	RABBIT.bmp  
474921	3000	1715	1	RING.bmp    
481925	4000	1227	1	Scale.bmp   
489914	3000	1390	1	WHIP.bmp    
496919	4000	1173	1	PIPE.bmp    
504925	3000	rien	0	WATERING.bmp
511913	4000	1612	1	LAMP.bmp    
519918	4000	1239	1	VASE.bmp    
527924	4000	1394	1	MOUNTAIN.bmp
535913	4000	1117	1	SNAKE.bmp   
543917	4000	1139	1	TELEPHON.bmp
551923	3000	1256	1	HAT.bmp     
