onset	duration	response_time	value	stimuli
4696	2000	792 	1	CORN.bmp    
10700	2000	701 	1	CAT.bmp     
16704	3000	933 	1	CAP.bmp     
23693	2000	796 	1	AXE.bmp     
29696	3000	954 	1	DOLPHIN.bmp 
36701	3000	809 	1	EAR.bmp     
43706	2000	859 	1	BUTTERFL.bmp
49693	3000	1062	1	HAMMOCK.bmp 
56698	2000	761 	1	SCORPION.bmp
62702	3000	1188	1	DUSTPAN.bmp 
69707	3000	793 	1	CATERPIL.bmp
76695	3000	863 	1	FAUCET.bmp  
83700	2000	853 	1	FRYINGPA.bmp
89704	2000	790 	1	ELEPHANT.bmp
95691	3000	822 	1	BEE.bmp     
102695	2000	838 	1	FORK.bmp    
108700	2000	914 	1	BOWL.bmp    
114704	3000	1000	1	CHEESE.bmp  
121692	3000	776 	1	BRAIN.bmp   
128697	2000	831 	1	ACCORDIO.bmp
134701	2000	910 	1	ASHTRAY.bmp 
140705	3000	913 	1	AIRPLANE.bmp
147693	3000	794 	1	COW.bmp     
154698	2000	889 	1	BEAR.bmp    
160702	3000	961 	1	CARROT.bmp  
167690	3000	915 	1	DEER.bmp    
174695	2000	914 	1	BOX.bmp     
180699	2000	762 	1	CRAB.bmp    
186703	2000	876 	1	CLOWN.bmp   
192691	2000	1249	1	FISH.bmp    
198694	3000	709 	1	BELT.bmp    
205699	2000	809 	1	BOOT.bmp    
211703	2000	780 	1	FUNNEL.bmp  
217691	2000	911 	1	CROWN.bmp   
223695	3000	1093	1	GORILLA.bmp 
230700	2000	794 	1	ENVELOPE.bmp
236704	3000	765 	1	BIRDNEST.bmp
243692	3000	1512	1	COAT.bmp    
250697	3000	929 	1	EYE.bmp     
257702	2000	1284	1	BROOM.bmp   
263689	2000	901 	1	GLOVE.bmp   
269693	2000	926 	1	GUITAR.bmp  
275697	3000	1394	0	CHICKEN.bmp 
282702	2000	889 	1	APPLE.bmp   
288690	2000	1240	1	COMPASS.bmp 
294694	2000	rien	0	ARTICHOK.bmp
300698	2000	852 	1	GARBAGEC.bmp
306702	2000	822 	1	frenchcr.bmp
312690	3000	783 	1	CAR.bmp     
319693	3000	886 	1	DONKEY.bmp  
326698	3000	827 	1	CUP.bmp     
333686	2000	1351	1	DRESSER.bmp 
339691	2000	894 	1	BOTTLE.bmp  
345695	3000	733 	1	FLAG.bmp    
352700	3000	773 	1	ANCHOR.bmp  
359688	3000	842 	1	FEATHER.bmp 
366692	2000	930 	1	DRESS.bmp   
372697	3000	1177	1	FAN.bmp     
379686	3000	1119	1	DOORKNOB.bmp
386690	2000	942 	1	RAY.bmp     
392694	3000	rien	0	ASPARAGU.bmp
399699	3000	923 	1	DOGHOUSE.bmp
406687	3000	981 	1	EAGLE.bmp   
413692	3000	1276	1	BIRDCAGE.bmp
420696	3000	855 	1	CLOUD.bmp   
427684	3000	862 	0	CHIMNEY.bmp 
434689	2000	969 	1	ACORN.bmp   
440693	2000	1010	1	DRAGONFL.bmp
446697	2000	864 	1	BICYCLE.bmp 
452684	3000	894 	1	CANNON.bmp  
459689	3000	818 	1	FLOWER.bmp  
466694	2000	786 	1	ALLIGATO.bmp
472698	3000	1283	0	BOW.bmp     
479686	3000	1009	1	BENCH.bmp   
