onset	duration	response_time	value	stimuli
4458	3000	1195	1	TIE.bmp     
11462	3000	1284	1	VASE.bmp    
18466	3000	1582	0	WELL.bmp    
25471	4000	904 	1	GLASS.bmp   
33460	4000	2046	0	POT.bmp     
41466	4000	1871	1	SYRINGE.bmp 
49471	4000	1523	1	CIGARETT.bmp
57459	3000	1275	1	TRUMPET.bmp 
64464	4000	1455	1	PELICAN.bmp 
72469	4000	1345	1	OSTRICH.bmp 
80458	4000	1253	1	MONKEY.bmp  
88464	4000	928 	1	MOON.bmp    
96469	4000	1236	1	MOUNTAIN.bmp
104458	4000	1572	0	TRACTOR.bmp 
112464	3000	1062	1	SHIRT.bmp   
119468	3000	1011	1	LION.bmp    
126457	3000	921 	1	KNIFE.bmp   
133461	4000	1136	1	SCREW.bmp   
141467	3000	1628	1	RULER.bmp   
148455	3000	2197	1	NAILFILE.bmp
155460	4000	1002	0	RAT.bmp     
163466	3000	1067	1	NECKLACE.bmp
170454	3000	1175	1	PEACOCK.bmp 
177458	3000	1036	1	ZEBRA.bmp   
184462	3000	1019	1	NOSE.bmp    
191467	4000	2286	1	PLUG.bmp    
199456	3000	1154	1	ROCKET.bmp  
206461	3000	1582	1	WHEEL.bmp   
213466	3000	909 	1	SOCK.bmp    
220454	3000	1078	1	SNAIL.bmp   
227459	3000	1004	1	TELEPHON.bmp
234464	4000	1465	1	SWAN.bmp    
242453	4000	1781	1	LEG.bmp     
250458	4000	1113	1	NAIL.bmp    
258464	4000	1237	1	SKULL.bmp   
266452	4000	rien	0	WEATHERV.bmp
274458	3000	1058	1	PEAR.bmp    
281463	4000	1027	1	LAMP.bmp    
289451	3000	1275	1	TIGER.bmp   
296455	3000	1095	1	WOLF.bmp    
303460	4000	1465	1	SKIRT.bmp   
311466	3000	1054	1	LADYBUG.bmp 
318454	3000	1760	1	ski.bmp     
325459	3000	1041	1	STOOL.bmp   
332464	4000	1444	0	HYENA.bmp   
340452	4000	1442	1	Scale.bmp   
348458	4000	963 	1	HAT.bmp     
356464	4000	1231	1	SNAKE.bmp   
364452	4000	1089	1	PIPE.bmp    
372458	4000	1046	1	LIGHTBUL.bmp
380463	4000	1335	1	LOCK.bmp    
388452	3000	1133	1	PALMTREE.bmp
395456	3000	917 	1	RABBIT.bmp  
402461	3000	1823	1	WINDOW.bmp  
409449	4000	1181	1	SQUIRREL.bmp
417455	3000	1248	1	PANTS.bmp   
424459	4000	1307	1	WHIP.bmp    
432448	3000	1787	1	LADDER.bmp  
439453	4000	984 	1	SPIDER.bmp  
447459	3000	1042	1	PIANO.bmp   
454448	4000	1790	1	HARMONIC.bmp
462452	3000	1814	1	MICROSCO.bmp
469457	3000	992 	1	PAINTBRU.bmp
476462	4000	946 	1	MOTORCYC.bmp
484451	3000	1334	1	HARP.bmp    
491456	3000	925 	1	UMBRELLA.bmp
498461	3000	1270	1	RING.bmp    
505448	3000	1331	1	ROOSTER.bmp 
512453	4000	1384	1	WATERING.bmp
520458	3000	1067	1	HAMMER.bmp  
527446	4000	1355	1	SAW.bmp     
535452	4000	1624	1	PLIERS.bmp  
543457	4000	1309	1	SHOE.bmp    
551446	3000	1233	1	PICTURE.bmp 
