onset	duration	response_time	value	stimuli
4372	4000	1421	1	DONKEY.bmp  
12376	4000	rien	0	ACCORDIO.bmp
20382	4000	1163	1	CHICKEN.bmp 
28371	3000	2284	1	RAY.bmp     
35375	3000	1433	1	ENVELOPE.bmp
42380	3000	1975	1	BOW.bmp     
49385	4000	1510	1	BIRDNEST.bmp
57373	3000	1702	1	FLAG.bmp    
64378	3000	1195	1	BICYCLE.bmp 
71383	3000	1481	1	CLOWN.bmp   
78371	3000	1556	0	ACORN.bmp   
85376	4000	1773	1	CATERPIL.bmp
93381	4000	1083	1	FEATHER.bmp 
101370	4000	1274	1	CLOUD.bmp   
109376	3000	965 	1	AIRPLANE.bmp
116380	4000	1220	1	FAUCET.bmp  
124369	4000	1104	1	GUITAR.bmp  
132375	4000	1139	1	FORK.bmp    
140380	3000	1473	1	CAR.bmp     
147369	4000	1255	1	CAT.bmp     
155374	4000	1504	1	ASHTRAY.bmp 
163380	3000	1525	1	CANNON.bmp  
170368	3000	1532	1	AXE.bmp     
177372	4000	1291	1	FISH.bmp    
185377	4000	1451	1	CRAB.bmp    
193383	3000	rien	0	FAN.bmp     
200371	3000	1286	1	CORN.bmp    
207376	4000	1441	1	ANCHOR.bmp  
215381	3000	1200	1	EAR.bmp     
222369	3000	1523	1	BRAIN.bmp   
229374	3000	995 	1	APPLE.bmp   
236379	4000	1138	1	BOTTLE.bmp  
244368	3000	1756	1	DOORKNOB.bmp
251373	3000	1275	1	ALLIGATO.bmp
258378	4000	2302	1	CROWN.bmp   
266367	4000	1546	1	FUNNEL.bmp  
274372	4000	2316	1	SCORPION.bmp
282378	3000	2049	1	DRESS.bmp   
289365	3000	2719	1	EAGLE.bmp   
296370	4000	1606	1	BROOM.bmp   
304375	4000	1439	1	DEER.bmp    
312365	3000	1725	1	BOWL.bmp    
319369	4000	1347	1	frenchcr.bmp
327374	3000	1421	1	ELEPHANT.bmp
334379	3000	1428	1	CHEESE.bmp  
341367	4000	2233	1	DOGHOUSE.bmp
349373	4000	1106	1	BUTTERFL.bmp
357378	4000	1572	1	CARROT.bmp  
365367	3000	1346	1	BOOT.bmp    
372372	3000	1394	1	BOX.bmp     
379377	4000	rien	0	HAMMOCK.bmp 
387366	4000	1260	1	DOLPHIN.bmp 
395371	3000	rien	0	DUSTPAN.bmp 
402375	4000	2016	1	EYE.bmp     
410364	3000	2079	1	CAP.bmp     
417369	3000	1536	0	GORILLA.bmp 
424374	4000	1779	1	COW.bmp     
432363	4000	1063	1	FLOWER.bmp  
440368	3000	1289	1	CHIMNEY.bmp 
447373	3000	1645	1	BEAR.bmp    
454378	4000	1430	0	COAT.bmp    
462367	4000	1505	1	BELT.bmp    
470372	4000	1220	1	GARBAGEC.bmp
478362	3000	1503	1	CUP.bmp     
485366	3000	2364	1	COMPASS.bmp 
492371	3000	2015	1	BEE.bmp     
499375	3000	1708	1	BIRDCAGE.bmp
506364	4000	2064	1	FRYINGPA.bmp
514369	3000	2063	1	ASPARAGU.bmp
521373	3000	1258	1	GLOVE.bmp   
528361	4000	rien	0	DRAGONFL.bmp
536367	4000	958 	1	BENCH.bmp   
544372	4000	3215	0	ARTICHOK.bmp
552361	4000	1513	0	DRESSER.bmp 
