onset	duration	response_time	value	stimuli
4865	4000	1209	1	SQUIRREL.bmp
11852	4000	954 	1	PICTURE.bmp 
19858	4000	942 	1	SWAN.bmp    
27863	3000	829 	1	NOSE.bmp    
35852	4000	1200	1	LADDER.bmp  
43858	4000	964 	1	WOLF.bmp    
50863	3000	730 	1	LAMP.bmp    
57851	4000	939 	1	TELEPHON.bmp
65856	3000	808 	1	SKIRT.bmp   
73862	4000	858 	0	NAILFILE.bmp
81851	4000	1078	1	RAT.bmp     
88856	4000	1012	1	PEACOCK.bmp 
95860	4000	rien	0	WEATHERV.bmp
102850	4000	1286	1	SKULL.bmp   
109853	4000	864 	1	SAW.bmp     
117859	3000	1133	1	Scale.bmp   
125865	3000	907 	1	SNAIL.bmp   
132854	4000	819 	1	PLUG.bmp    
139857	4000	1064	1	PIPE.bmp    
147862	3000	807 	1	WATERING.bmp
155851	4000	789 	1	PIANO.bmp   
162856	4000	1218	0	HYENA.bmp   
170861	4000	976 	0	LEG.bmp     
177850	4000	1117	1	SYRINGE.bmp 
184854	3000	1043	1	TIE.bmp     
192860	3000	856 	1	RULER.bmp   
199849	3000	1239	1	LIGHTBUL.bmp
207854	3000	682 	1	HAT.bmp     
215859	4000	940 	1	ROOSTER.bmp 
222864	3000	837 	1	UMBRELLA.bmp
230853	3000	1207	1	WINDOW.bmp  
238859	3000	969 	1	HARP.bmp    
246864	4000	1064	1	SHIRT.bmp   
253853	3000	774 	1	KNIFE.bmp   
261857	4000	857 	1	PANTS.bmp   
268862	3000	1231	1	SNAKE.bmp   
275850	4000	993 	1	PAINTBRU.bmp
283855	4000	1352	1	ski.bmp     
290860	4000	749 	1	SOCK.bmp    
297849	4000	830 	1	RING.bmp    
305854	3000	732 	1	NECKLACE.bmp
313860	3000	1067	1	HAMMER.bmp  
321849	3000	781 	1	ZEBRA.bmp   
329854	3000	906 	1	SHOE.bmp    
336859	3000	1533	1	SPIDER.bmp  
343864	3000	882 	1	WHEEL.bmp   
351852	3000	987 	1	PALMTREE.bmp
358857	3000	1707	1	PELICAN.bmp 
365862	3000	1024	1	NAIL.bmp    
372849	3000	891 	1	MOON.bmp    
379854	3000	2143	1	HARMONIC.bmp
386859	3000	1137	1	CIGARETT.bmp
394848	4000	1058	1	LOCK.bmp    
402854	3000	996 	0	MONKEY.bmp  
410859	4000	903 	1	VASE.bmp    
417848	4000	727 	1	LION.bmp    
425853	4000	777 	1	ROCKET.bmp  
433858	3000	1076	1	MOUNTAIN.bmp
440863	3000	872 	1	TRUMPET.bmp 
448852	3000	740 	1	POT.bmp     
456858	3000	1270	1	PLIERS.bmp  
464863	4000	1393	1	OSTRICH.bmp 
471851	3000	747 	1	GLASS.bmp   
478856	3000	1096	1	SCREW.bmp   
485861	3000	880 	1	MOTORCYC.bmp
492849	3000	1508	1	WHIP.bmp    
500855	4000	1180	1	MICROSCO.bmp
507859	4000	998 	1	TIGER.bmp   
514848	4000	1033	1	LADYBUG.bmp 
522852	3000	713 	1	PEAR.bmp    
530858	3000	857 	1	WELL.bmp    
537863	4000	750 	1	STOOL.bmp   
544851	4000	780 	1	RABBIT.bmp  
551856	4000	1042	1	TRACTOR.bmp 
