onset	duration	response_time	value	stimuli
4683	4000	999	1	SQUIRREL.bmp
12688	4000	1045	1	ZEBRA.bmp   
20694	3000	850	1	PIANO.bmp   
27682	4000	912	1	NOSE.bmp    
35687	3000	1007	1	LION.bmp    
42692	4000	1225	1	WATERING.bmp
50680	3000	1415	1	SAW.bmp     
57685	4000	1234	1	SNAIL.bmp   
65690	3000	1283	1	TRUMPET.bmp 
72678	3000	1056	1	LIGHTBUL.bmp
79683	4000	965	1	PIPE.bmp    
87689	4000	952	1	MOON.bmp    
95678	3000	1023	1	TELEPHON.bmp
102682	3000	1193	1	TRACTOR.bmp 
109687	4000	893	1	VASE.bmp    
117677	4000	986	1	PELICAN.bmp 
125682	4000	1074	1	HARP.bmp    
133687	3000	1295	1	SHIRT.bmp   
140692	4000	1285	1	NAIL.bmp    
148680	4000	893	0	SHOE.bmp    
156685	3000	1112	1	POT.bmp     
163690	3000	1077	1	GLASS.bmp   
170678	4000	1515	1	HARMONIC.bmp
178684	4000	1433	1	LAMP.bmp    
186689	4000	1520	1	MICROSCO.bmp
194678	4000	1006	1	WINDOW.bmp  
202684	3000	837	1	HAT.bmp     
209689	3000	927	1	MOUNTAIN.bmp
216677	4000	861	0	NECKLACE.bmp
224682	3000	1309	1	SWAN.bmp    
231687	4000	1145	1	RING.bmp    
239676	4000	1418	1	ski.bmp     
247681	3000	1075	1	PICTURE.bmp 
254686	4000	987	1	MOTORCYC.bmp
262674	3000	1002	1	ROOSTER.bmp 
269679	3000	1362	1	SKIRT.bmp   
276684	3000	1308	0	PEACOCK.bmp 
283673	3000	1190	1	SNAKE.bmp   
290677	3000	1164	1	WELL.bmp    
297682	3000	1352	1	STOOL.bmp   
304686	3000	885	1	RABBIT.bmp  
311674	4000	949	1	Scale.bmp   
319680	3000	900	1	LOCK.bmp    
326685	3000	967	1	ROCKET.bmp  
333673	4000	1260	1	PLUG.bmp    
341678	3000	1046	1	LEG.bmp     
348683	3000	1053	1	SPIDER.bmp  
355672	4000	1653	1	WEATHERV.bmp
363677	3000	1124	1	WHEEL.bmp   
370682	3000	968	1	PEAR.bmp    
377670	3000	1095	1	LADDER.bmp  
384674	4000	1181	0	RAT.bmp     
392679	4000	936	1	RULER.bmp   
400685	3000	827	1	TIGER.bmp   
407673	4000	951	1	PAINTBRU.bmp
415678	3000	2027	1	HYENA.bmp   
422683	3000	970	1	PANTS.bmp   
429671	3000	1014	1	UMBRELLA.bmp
436676	4000	1171	1	LADYBUG.bmp 
444682	4000	2040	1	OSTRICH.bmp 
452671	3000	1241	1	PLIERS.bmp  
459675	3000	1004	1	TIE.bmp     
466680	4000	2669	1	WHIP.bmp    
474669	4000	951	1	PALMTREE.bmp
482675	4000	933	1	MONKEY.bmp  
490679	4000	1138	1	KNIFE.bmp   
498668	3000	1340	0	CIGARETT.bmp
505673	3000	1212	1	SCREW.bmp   
512678	4000	1140	1	HAMMER.bmp  
520667	3000	1504	1	NAILFILE.bmp
527671	3000	1043	1	SOCK.bmp    
534676	4000	1275	1	WOLF.bmp    
542682	4000	1045	1	SYRINGE.bmp 
550671	4000	1554	0	SKULL.bmp   
