onset	duration	response_time	value	stimuli
4130	3000	2110	1	SKULL.bmp   
11134	4000	rien	0	HYENA.bmp   
19139	4000	1414	1	SPIDER.bmp  
27128	4000	1101	1	TRUMPET.bmp 
35134	3000	1741	1	HARMONIC.bmp
42139	3000	1256	1	SAW.bmp     
49127	3000	859 	1	LEG.bmp     
56132	4000	1972	1	SHIRT.bmp   
64137	3000	1037	1	HAT.bmp     
71125	4000	1248	1	SYRINGE.bmp 
79131	4000	1234	1	POT.bmp     
87136	3000	809 	1	RABBIT.bmp  
94124	3000	1396	1	NAIL.bmp    
101128	4000	1673	1	KNIFE.bmp   
109134	3000	912 	1	NOSE.bmp    
116139	4000	1405	1	OSTRICH.bmp 
124128	3000	1503	1	PELICAN.bmp 
131132	3000	2315	1	PEACOCK.bmp 
138137	4000	1011	1	TIGER.bmp   
146126	4000	1167	1	PAINTBRU.bmp
154132	4000	1067	1	NECKLACE.bmp
162137	4000	884 	1	WHEEL.bmp   
170126	4000	1588	1	MOON.bmp    
178132	3000	1029	1	HARP.bmp    
185136	3000	1255	1	WOLF.bmp    
192125	3000	1380	1	SHOE.bmp    
199129	3000	1495	1	WATERING.bmp
206134	4000	3456	0	SWAN.bmp    
214123	4000	1519	0	NAILFILE.bmp
222128	3000	1594	0	WEATHERV.bmp
229133	4000	1299	1	Scale.bmp   
237138	3000	2521	1	ZEBRA.bmp   
244126	4000	1063	0	MOUNTAIN.bmp
252132	3000	1278	1	UMBRELLA.bmp
259137	3000	922 	1	LAMP.bmp    
266125	3000	1734	1	LADDER.bmp  
273130	3000	1041	1	SOCK.bmp    
280134	3000	1306	1	SNAKE.bmp   
287123	4000	1308	1	LOCK.bmp    
295128	3000	1567	1	HAMMER.bmp  
302133	3000	917 	1	RAT.bmp     
309138	3000	1947	1	MICROSCO.bmp
316126	3000	1567	1	LIGHTBUL.bmp
323131	4000	2517	1	LION.bmp    
331135	4000	1266	1	TIE.bmp     
339124	3000	1669	1	RULER.bmp   
346129	4000	1048	1	PIPE.bmp    
354135	4000	932 	1	MOTORCYC.bmp
362123	3000	1530	1	STOOL.bmp   
369128	3000	1315	0	SCREW.bmp   
376133	4000	1064	1	PICTURE.bmp 
384122	4000	968 	1	PANTS.bmp   
392127	4000	1493	1	WELL.bmp    
400133	3000	1330	1	MONKEY.bmp  
407122	4000	954 	1	TRACTOR.bmp 
415127	4000	1598	0	RING.bmp    
423132	3000	1695	1	SKIRT.bmp   
430136	4000	1107	1	ROOSTER.bmp 
438125	3000	rien	0	WHIP.bmp    
445130	3000	1322	1	SNAIL.bmp   
452135	4000	rien	0	ski.bmp     
460123	3000	1352	1	CIGARETT.bmp
467128	4000	1950	1	PLUG.bmp    
475134	4000	1212	1	LADYBUG.bmp 
483123	4000	1148	1	PEAR.bmp    
491128	4000	1437	1	PALMTREE.bmp
499134	3000	914 	1	VASE.bmp    
506122	4000	1003	1	ROCKET.bmp  
514127	3000	1562	1	PIANO.bmp   
521132	3000	1073	1	GLASS.bmp   
528121	4000	1564	1	SQUIRREL.bmp
536126	4000	1550	1	TELEPHON.bmp
544130	3000	1346	1	WINDOW.bmp  
551135	3000	rien	0	PLIERS.bmp  
