onset	duration	response_time	value	stimuli
3778	2000	960 	1	MOTORCYC.bmp
9781	2000	736 	1	HAMMER.bmp  
15786	3000	802 	1	SNAIL.bmp   
22774	2000	865 	1	WOLF.bmp    
28777	2000	874 	0	SCREW.bmp   
34782	2000	852 	1	RING.bmp    
40785	3000	943 	1	WATERING.bmp
47773	2000	724 	1	MOUNTAIN.bmp
53778	3000	770 	1	RABBIT.bmp  
60782	2000	913 	1	MICROSCO.bmp
66787	2000	996 	1	NAIL.bmp    
72774	2000	953 	1	PELICAN.bmp 
78778	2000	900 	1	PIPE.bmp    
84782	3000	816 	1	WHEEL.bmp   
91772	2000	807 	1	LADDER.bmp  
97775	2000	775 	1	LAMP.bmp    
103779	3000	808 	1	ROCKET.bmp  
110784	2000	983 	0	NAILFILE.bmp
116771	2000	749 	1	MOON.bmp    
122775	2000	966 	1	SPIDER.bmp  
128780	2000	808 	1	CIGARETT.bmp
134784	2000	716 	1	TELEPHON.bmp
140771	3000	903 	1	TRACTOR.bmp 
147776	3000	1000	0	TIGER.bmp   
154780	2000	1200	1	LIGHTBUL.bmp
160785	2000	851 	1	HAT.bmp     
166771	3000	2131	1	ROOSTER.bmp 
173776	3000	810 	1	LOCK.bmp    
180781	3000	1188	1	WELL.bmp    
187769	3000	739 	1	SHOE.bmp    
194774	3000	912 	1	STOOL.bmp   
201779	3000	1564	1	ZEBRA.bmp   
208784	2000	1159	1	LEG.bmp     
214771	2000	884 	1	SKULL.bmp   
220776	3000	896 	1	LADYBUG.bmp 
227780	3000	898 	1	SNAKE.bmp   
234769	2000	708 	1	PANTS.bmp   
240773	2000	1108	1	SKIRT.bmp   
246777	2000	916 	1	WINDOW.bmp  
252781	2000	776 	1	PEAR.bmp    
258769	2000	741 	1	TRUMPET.bmp 
264773	3000	778 	1	PALMTREE.bmp
271777	3000	893 	1	PEACOCK.bmp 
278782	3000	1729	0	POT.bmp     
285769	2000	830 	1	NECKLACE.bmp
291774	2000	830 	1	SAW.bmp     
297778	2000	1345	1	OSTRICH.bmp 
303782	2000	949 	1	PICTURE.bmp 
309769	3000	899 	1	PLUG.bmp    
316774	3000	943 	1	PLIERS.bmp  
323779	3000	784 	1	SHIRT.bmp   
330767	3000	1016	1	SWAN.bmp    
337772	3000	rien	0	WEATHERV.bmp
344777	3000	895 	1	SQUIRREL.bmp
351782	3000	1021	1	SYRINGE.bmp 
358770	3000	863 	1	NOSE.bmp    
365775	3000	743 	1	SOCK.bmp    
372780	3000	744 	1	UMBRELLA.bmp
379768	3000	rien	0	HARMONIC.bmp
386773	2000	rien	0	WHIP.bmp    
392777	2000	671 	1	TIE.bmp     
398781	3000	1800	0	HYENA.bmp   
405769	2000	726 	1	PIANO.bmp   
411772	2000	779 	1	Scale.bmp   
417776	2000	792 	1	MONKEY.bmp  
423765	2000	946 	1	HARP.bmp    
429768	3000	776 	1	KNIFE.bmp   
436773	3000	657 	1	PAINTBRU.bmp
443778	2000	874 	1	GLASS.bmp   
449765	3000	1157	1	ski.bmp     
456770	3000	916 	1	RULER.bmp   
463775	3000	813 	1	VASE.bmp    
470764	2000	982 	1	LION.bmp    
476767	3000	1437	1	RAT.bmp     
