onset	duration	response_time	value	stimuli
6936	3000	996 	1	MOON.bmp    
13940	3000	856 	1	TIE.bmp     
20929	3000	1311	1	LION.bmp    
27933	3000	1171	1	PALMTREE.bmp
34938	2000	1037	1	ROCKET.bmp  
40942	3000	1213	0	TRUMPET.bmp 
47930	3000	1042	1	SKULL.bmp   
54935	2000	979 	1	NECKLACE.bmp
60939	2000	960 	1	CIGARETT.bmp
66943	2000	909 	1	PEAR.bmp    
72931	2000	1613	1	Scale.bmp   
78935	3000	1579	0	WOLF.bmp    
85939	2000	919 	1	TRACTOR.bmp 
91927	2000	905 	1	MOTORCYC.bmp
97930	2000	1163	1	ski.bmp     
103935	3000	1184	1	SAW.bmp     
110939	3000	1182	1	SYRINGE.bmp 
117927	2000	1331	0	ROOSTER.bmp 
123932	2000	921 	1	GLASS.bmp   
129936	3000	976 	1	UMBRELLA.bmp
136941	3000	1046	1	SCREW.bmp   
143929	3000	1287	1	LIGHTBUL.bmp
150934	3000	998 	1	SQUIRREL.bmp
157938	2000	871 	1	WHEEL.bmp   
163926	3000	935 	1	RING.bmp    
170931	3000	980 	1	SNAIL.bmp   
177936	3000	993 	1	ZEBRA.bmp   
184939	2000	916 	1	STOOL.bmp   
190927	3000	1197	1	WATERING.bmp
197932	3000	1169	1	SOCK.bmp    
204937	3000	1136	1	SKIRT.bmp   
211925	3000	1679	0	NAIL.bmp    
218930	2000	1387	1	PAINTBRU.bmp
224934	3000	1698	1	NAILFILE.bmp
231939	2000	1080	1	SWAN.bmp    
237926	2000	926 	1	TELEPHON.bmp
243930	2000	993 	1	WELL.bmp    
249935	2000	rien	0	PELICAN.bmp 
255939	3000	1316	1	PLUG.bmp    
262927	2000	923 	1	PIPE.bmp    
268931	2000	rien	0	HARMONIC.bmp
274935	3000	884 	1	HAT.bmp     
281924	3000	778 	1	NOSE.bmp    
288928	2000	1507	1	TIGER.bmp   
294931	3000	1481	0	HYENA.bmp   
301936	3000	2202	0	WHIP.bmp    
308924	2000	972 	1	HARP.bmp    
314928	3000	1148	1	MOUNTAIN.bmp
321933	2000	1152	1	WINDOW.bmp  
327922	2000	1561	0	RAT.bmp     
333925	3000	1049	1	LAMP.bmp    
340930	3000	1163	1	PICTURE.bmp 
347934	2000	1140	1	PANTS.bmp   
353922	3000	rien	0	WEATHERV.bmp
360927	3000	1102	1	SPIDER.bmp  
367932	2000	967 	1	POT.bmp     
373936	2000	924 	1	LADDER.bmp  
379923	3000	1451	1	OSTRICH.bmp 
386928	2000	1072	1	PEACOCK.bmp 
392932	2000	995 	1	SHOE.bmp    
398920	3000	1387	1	SNAKE.bmp   
405924	3000	1111	1	MICROSCO.bmp
412928	2000	1026	1	MONKEY.bmp  
418933	3000	855 	1	LADYBUG.bmp 
425921	2000	865 	1	VASE.bmp    
431925	2000	1089	1	LEG.bmp     
437929	2000	1852	0	PLIERS.bmp  
443933	2000	967 	1	KNIFE.bmp   
449921	2000	864 	1	RABBIT.bmp  
455925	2000	825 	1	RULER.bmp   
461929	2000	1519	1	HAMMER.bmp  
467933	3000	1123	1	LOCK.bmp    
474921	2000	1149	0	PIANO.bmp   
480925	2000	1017	0	SHIRT.bmp   
