onset	duration	response_time	value	stimuli
3909	3000	1383	1	CRAB.bmp    
10913	3000	930 	1	BELT.bmp    
17901	3000	877 	1	AIRPLANE.bmp
24905	3000	2250	0	DOORKNOB.bmp
31910	2000	1889	1	HAMMOCK.bmp 
37898	3000	901 	1	FEATHER.bmp 
44902	3000	1301	1	BOOT.bmp    
51907	2000	1432	1	BUTTERFL.bmp
57911	3000	1118	1	EAR.bmp     
64899	3000	901 	1	CAT.bmp     
71904	3000	930 	1	FLOWER.bmp  
78909	3000	1717	1	DEER.bmp    
85897	2000	1857	0	BOX.bmp     
91901	2000	1021	1	BOTTLE.bmp  
97905	3000	1811	1	ASPARAGU.bmp
104910	3000	1183	1	BENCH.bmp   
111898	2000	1421	1	FUNNEL.bmp  
117903	2000	1325	1	FRYINGPA.bmp
123907	3000	1009	0	GLOVE.bmp   
130912	3000	1746	1	BOWL.bmp    
137899	3000	1004	1	CHIMNEY.bmp 
144904	3000	1308	0	ACORN.bmp   
151908	2000	1445	1	ALLIGATO.bmp
157896	3000	2055	1	DRESS.bmp   
164901	2000	1535	1	CAP.bmp     
170905	2000	1293	1	BROOM.bmp   
176909	3000	1173	1	CUP.bmp     
183897	3000	1691	1	DUSTPAN.bmp 
190902	2000	2976	0	CANNON.bmp  
196906	3000	2135	1	BEE.bmp     
203894	2000	1128	1	GARBAGEC.bmp
209899	3000	1502	1	DOGHOUSE.bmp
216903	3000	1836	1	EAGLE.bmp   
223908	3000	1858	1	DRESSER.bmp 
230896	2000	1324	1	BEAR.bmp    
236900	3000	1363	1	frenchcr.bmp
243904	2000	1326	1	ACCORDIO.bmp
249893	2000	2245	0	ARTICHOK.bmp
255896	2000	1580	1	COAT.bmp    
261900	3000	1590	1	APPLE.bmp   
268905	3000	2379	1	RAY.bmp     
275893	3000	1273	1	CAR.bmp     
282898	2000	1343	1	EYE.bmp     
288902	2000	1857	1	BIRDCAGE.bmp
294906	2000	1330	1	ANCHOR.bmp  
300894	2000	2287	1	COW.bmp     
306898	2000	1008	1	FLAG.bmp    
312902	2000	3678	0	SCORPION.bmp
318906	2000	1997	1	CLOUD.bmp   
324894	3000	1374	1	ENVELOPE.bmp
331898	2000	1308	1	CHICKEN.bmp 
337903	3000	1410	1	DONKEY.bmp  
344890	2000	1753	0	GORILLA.bmp 
350894	2000	1011	1	ELEPHANT.bmp
356898	3000	1681	0	CHEESE.bmp  
363903	2000	rien	0	ASHTRAY.bmp 
369890	2000	rien	0	FAN.bmp     
375895	2000	1105	1	CROWN.bmp   
381899	2000	931 	1	GUITAR.bmp  
387903	3000	1198	1	FAUCET.bmp  
394891	2000	2158	1	BIRDNEST.bmp
400895	2000	1270	1	BICYCLE.bmp 
406899	3000	1883	1	COMPASS.bmp 
413904	2000	1525	0	CATERPIL.bmp
419892	3000	1709	1	AXE.bmp     
426896	3000	963 	1	FORK.bmp    
433901	3000	1077	1	DOLPHIN.bmp 
440889	2000	1293	1	BOW.bmp     
446893	3000	1003	1	CLOWN.bmp   
453898	2000	2344	0	DRAGONFL.bmp
459902	2000	1500	1	BRAIN.bmp   
465889	3000	956 	1	CARROT.bmp  
472894	3000	935 	1	FISH.bmp    
479899	2000	1098	1	CORN.bmp    
