onset	duration	response_time	value	stimuli
4246	2000	807 	1	BOTTLE.bmp  
10250	2000	785 	1	CORN.bmp    
16237	3000	862 	1	DONKEY.bmp  
23242	3000	1206	0	DRESSER.bmp 
30247	2000	1229	1	BOW.bmp     
36251	3000	1098	1	BROOM.bmp   
43238	3000	765 	1	EAR.bmp     
50243	2000	1110	1	FEATHER.bmp 
56247	3000	942 	1	CAT.bmp     
63235	3000	995 	1	COW.bmp     
70240	2000	1787	1	ACCORDIO.bmp
76244	3000	928 	1	GARBAGEC.bmp
83249	2000	951 	1	FISH.bmp    
89237	3000	1023	1	BEE.bmp     
96242	3000	932 	1	FLOWER.bmp  
103246	3000	1076	1	BRAIN.bmp   
110235	2000	rien	0	DUSTPAN.bmp 
116239	2000	995 	1	AXE.bmp     
122243	2000	2039	1	ARTICHOK.bmp
128247	3000	1805	1	DRAGONFL.bmp
135235	3000	993 	1	BUTTERFL.bmp
142240	2000	1229	1	ELEPHANT.bmp
148244	3000	984 	1	FAUCET.bmp  
155248	2000	1175	1	ANCHOR.bmp  
161236	2000	817 	1	ASHTRAY.bmp 
167240	2000	1026	1	FLAG.bmp    
173244	2000	1152	0	COAT.bmp    
179248	3000	978 	1	CHEESE.bmp  
186236	2000	863 	1	CUP.bmp     
192240	3000	1052	1	CRAB.bmp    
199245	2000	959 	1	BIRDCAGE.bmp
205233	3000	955 	1	BOWL.bmp    
212237	3000	1239	1	GORILLA.bmp 
219242	2000	1471	1	DOGHOUSE.bmp
225246	2000	1025	1	CAR.bmp     
231234	3000	1127	1	CHICKEN.bmp 
238239	2000	1137	1	CAP.bmp     
244243	3000	1043	1	CLOWN.bmp   
251232	3000	853 	1	SCORPION.bmp
258236	2000	1460	1	EAGLE.bmp   
264239	2000	1216	1	DEER.bmp    
270243	3000	935 	1	ALLIGATO.bmp
277231	2000	805 	1	GUITAR.bmp  
283236	2000	834 	1	FUNNEL.bmp  
289240	2000	951 	1	ASPARAGU.bmp
295244	3000	914 	1	BIRDNEST.bmp
302232	3000	925 	1	BEAR.bmp    
309237	3000	1402	1	RAY.bmp     
316242	3000	877 	1	CANNON.bmp  
323230	3000	2402	1	HAMMOCK.bmp 
330235	2000	1278	1	CROWN.bmp   
336239	3000	683 	1	CHIMNEY.bmp 
343244	2000	934 	1	CATERPIL.bmp
349231	3000	1319	1	FRYINGPA.bmp
356236	2000	985 	1	BICYCLE.bmp 
362240	3000	1203	1	COMPASS.bmp 
369229	2000	933 	1	GLOVE.bmp   
375232	2000	816 	1	CARROT.bmp  
381236	3000	1158	1	BENCH.bmp   
388241	2000	1045	1	EYE.bmp     
394228	3000	985 	0	ACORN.bmp   
401233	3000	1041	1	APPLE.bmp   
408238	3000	1255	1	BOX.bmp     
415242	2000	800 	1	frenchcr.bmp
421230	3000	rien	0	FAN.bmp     
428235	3000	816 	1	CLOUD.bmp   
435240	3000	984 	1	DOORKNOB.bmp
442228	2000	1022	1	BOOT.bmp    
448232	3000	855 	1	DOLPHIN.bmp 
455237	2000	691 	1	ENVELOPE.bmp
461241	2000	1124	1	DRESS.bmp   
467228	2000	751 	1	AIRPLANE.bmp
473233	2000	874 	1	BELT.bmp    
479236	3000	1143	1	FORK.bmp    
