onset	duration	response_time	value	stimuli
4812	2000	929 	1	PANTS.bmp   
10799	2000	842 	1	LADDER.bmp  
16803	2000	788 	1	KNIFE.bmp   
22807	2000	949 	1	TELEPHON.bmp
28811	3000	827 	1	WOLF.bmp    
35799	3000	963 	1	SPIDER.bmp  
42804	3000	840 	1	ROCKET.bmp  
49809	3000	1163	1	SHIRT.bmp   
56797	2000	1007	1	SAW.bmp     
62801	2000	1213	1	OSTRICH.bmp 
68805	3000	1852	1	MOON.bmp    
75810	3000	815 	1	UMBRELLA.bmp
82798	3000	965 	1	PAINTBRU.bmp
89802	2000	844 	1	SNAIL.bmp   
95807	3000	1165	1	PLIERS.bmp  
102795	3000	1385	1	ski.bmp     
109799	2000	1041	1	SCREW.bmp   
115804	2000	927 	1	RULER.bmp   
121808	3000	970 	1	SHOE.bmp    
128796	3000	915 	1	LIGHTBUL.bmp
135801	2000	883 	1	HAT.bmp     
141805	2000	1304	1	PLUG.bmp    
147809	3000	1795	1	TRUMPET.bmp 
154797	3000	904 	1	WHEEL.bmp   
161802	2000	971 	1	NAIL.bmp    
167806	3000	858 	1	MOTORCYC.bmp
174794	3000	937 	1	ZEBRA.bmp   
181799	3000	rien	0	WEATHERV.bmp
188804	2000	1090	1	PEACOCK.bmp 
194807	2000	779 	1	RAT.bmp     
200795	3000	856 	1	POT.bmp     
207799	3000	763 	1	HAMMER.bmp  
214804	2000	1418	1	NAILFILE.bmp
220793	2000	992 	1	LAMP.bmp    
226796	2000	1167	1	SYRINGE.bmp 
232800	2000	1588	1	ROOSTER.bmp 
238804	3000	1064	1	WINDOW.bmp  
245793	2000	756 	1	GLASS.bmp   
251796	2000	973 	1	PIANO.bmp   
257801	2000	1170	1	STOOL.bmp   
263805	3000	1101	1	SKULL.bmp   
270793	2000	1405	1	HYENA.bmp   
276797	3000	1125	1	SWAN.bmp    
283802	2000	1289	1	Scale.bmp   
289805	2000	1045	1	WATERING.bmp
295793	3000	1144	1	HARMONIC.bmp
302797	2000	972 	1	PICTURE.bmp 
308802	3000	964 	1	SQUIRREL.bmp
315806	2000	877 	1	PIPE.bmp    
321794	3000	1075	1	WHIP.bmp    
328799	3000	815 	1	LEG.bmp     
335804	3000	927 	1	LOCK.bmp    
342792	2000	1611	1	TIGER.bmp   
348796	3000	856 	1	PEAR.bmp    
355801	3000	1189	1	PELICAN.bmp 
362806	2000	1134	1	MONKEY.bmp  
368793	3000	979 	1	LION.bmp    
375798	2000	1710	1	MICROSCO.bmp
381801	3000	1098	0	RING.bmp    
388790	2000	882 	1	TIE.bmp     
394793	2000	1114	1	VASE.bmp    
400797	2000	891 	1	SOCK.bmp    
406802	2000	1094	1	CIGARETT.bmp
412789	3000	1020	1	NECKLACE.bmp
419794	2000	831 	1	SNAKE.bmp   
425798	3000	1327	1	PALMTREE.bmp
432803	2000	980 	1	MOUNTAIN.bmp
438790	3000	1666	1	SKIRT.bmp   
445795	2000	863 	1	NOSE.bmp    
451799	3000	826 	1	TRACTOR.bmp 
458804	3000	1018	1	WELL.bmp    
465792	2000	2233	1	HARP.bmp    
471796	2000	1115	1	RABBIT.bmp  
477801	3000	1282	1	LADYBUG.bmp 
