onset	duration	response_time	value	stimuli
6166	4000	1084	1	PIPE.bmp    
14171	4000	1299	1	TRACTOR.bmp 
22160	3000	1654	1	HARMONIC.bmp
29164	4000	1331	1	SYRINGE.bmp 
37170	4000	1072	1	WHIP.bmp    
45158	4000	1080	1	SNAKE.bmp   
53163	4000	1049	1	WOLF.bmp    
61169	4000	1757	1	NECKLACE.bmp
69158	3000	1369	1	PANTS.bmp   
76163	4000	1528	1	TELEPHON.bmp
84168	3000	1528	1	POT.bmp     
91156	4000	2129	0	WATERING.bmp
99162	4000	1666	1	WINDOW.bmp  
107167	3000	1320	1	TIE.bmp     
114155	4000	1537	1	UMBRELLA.bmp
122161	3000	1577	1	LEG.bmp     
129166	3000	1168	1	ROOSTER.bmp 
136154	4000	1028	1	MOON.bmp    
144160	4000	1856	1	SNAIL.bmp   
152164	3000	1783	1	SAW.bmp     
159153	3000	1572	1	LIGHTBUL.bmp
166157	3000	1958	1	WEATHERV.bmp
173162	3000	1098	1	SCREW.bmp   
180167	4000	1272	1	ZEBRA.bmp   
188156	3000	1674	1	PAINTBRU.bmp
195160	3000	1523	1	PEACOCK.bmp 
202165	3000	1280	1	PEAR.bmp    
209153	3000	1456	1	STOOL.bmp   
216158	3000	1600	1	SOCK.bmp    
223163	3000	1769	1	HYENA.bmp   
230152	4000	925	1	NAIL.bmp    
238157	3000	862	1	MOTORCYC.bmp
245162	4000	1633	1	LADYBUG.bmp 
253151	3000	1561	1	PALMTREE.bmp
260155	3000	1474	1	TIGER.bmp   
267159	3000	1184	1	RULER.bmp   
274164	3000	1279	1	MICROSCO.bmp
281152	3000	1467	1	MOUNTAIN.bmp
288157	4000	1506	1	CIGARETT.bmp
296163	4000	1108	1	NOSE.bmp    
304151	3000	1929	1	LAMP.bmp    
311156	4000	1685	1	SQUIRREL.bmp
319162	4000	1290	1	MONKEY.bmp  
327151	4000	980	1	PIANO.bmp   
335156	3000	1574	1	SHIRT.bmp   
342161	3000	1066	1	PLIERS.bmp  
349149	3000	1503	1	PLUG.bmp    
356153	4000	1047	1	TRUMPET.bmp 
364159	3000	1937	0	PELICAN.bmp 
371164	4000	1407	1	WHEEL.bmp   
379152	3000	922	0	PICTURE.bmp 
386157	3000	981	1	RABBIT.bmp  
393162	4000	1403	1	LADDER.bmp  
401151	4000	1266	1	LION.bmp    
409156	4000	1014	1	RING.bmp    
417162	3000	826	1	SKULL.bmp   
424150	4000	1691	1	SKIRT.bmp   
432156	3000	1420	1	ski.bmp     
439160	3000	1214	1	Scale.bmp   
446149	4000	1177	1	HAMMER.bmp  
454154	3000	1118	1	KNIFE.bmp   
461159	3000	1003	1	NAILFILE.bmp
468146	4000	1133	1	LOCK.bmp    
476152	3000	1217	1	SHOE.bmp    
483157	4000	899	1	HARP.bmp    
491146	3000	1463	1	OSTRICH.bmp 
498150	4000	1201	1	WELL.bmp    
506156	4000	909	1	RAT.bmp     
514145	3000	1428	1	SWAN.bmp    
521149	4000	1137	1	HAT.bmp     
529155	4000	1097	1	VASE.bmp    
537161	4000	1006	1	ROCKET.bmp  
545149	4000	1047	1	GLASS.bmp   
553155	3000	1357	1	SPIDER.bmp  
