onset	duration	response_time	value	stimuli
4018	3000	1649	1	FAUCET.bmp  
11023	3000	1646	1	RAY.bmp     
18027	4000	2468	1	BOX.bmp     
26016	4000	1942	1	CHEESE.bmp  
34022	3000	1860	1	EAR.bmp     
41027	3000	1665	1	ARTICHOK.bmp
48015	4000	1406	1	frenchcr.bmp
56020	4000	1503	1	CLOWN.bmp   
64026	3000	rien	0	SCORPION.bmp
71014	4000	1540	1	CUP.bmp     
79019	3000	2501	1	BOWL.bmp    
86024	4000	1679	1	APPLE.bmp   
94013	4000	1269	1	CARROT.bmp  
102018	4000	1848	1	ASHTRAY.bmp 
110024	4000	2031	1	BEE.bmp     
118012	4000	2417	0	ACORN.bmp   
126018	3000	1788	1	DRAGONFL.bmp
133022	4000	1458	1	FUNNEL.bmp  
141012	3000	1567	1	GORILLA.bmp 
148016	3000	1576	1	CAR.bmp     
155021	4000	1424	1	GUITAR.bmp  
163027	3000	1394	1	CROWN.bmp   
170015	4000	1188	1	BIRDNEST.bmp
178020	3000	1495	1	AXE.bmp     
185025	4000	1652	1	ASPARAGU.bmp
193014	3000	3184	0	CAP.bmp     
200019	3000	1883	1	FRYINGPA.bmp
207024	3000	1669	1	DRESS.bmp   
214012	3000	1715	1	ANCHOR.bmp  
221016	3000	1312	1	CORN.bmp    
228020	4000	1413	1	BICYCLE.bmp 
236026	3000	2494	1	DRESSER.bmp 
243014	3000	1512	1	FEATHER.bmp 
250019	3000	2411	1	EYE.bmp     
257024	4000	1663	1	BOOT.bmp    
265013	3000	1421	1	BENCH.bmp   
272018	3000	1746	1	ELEPHANT.bmp
279022	4000	1637	1	COAT.bmp    
287011	4000	1294	1	AIRPLANE.bmp
295017	3000	1268	1	FLAG.bmp    
302022	4000	1440	1	DOLPHIN.bmp 
310011	4000	1927	1	BOW.bmp     
318016	4000	1274	1	BUTTERFL.bmp
326022	4000	rien	0	CANNON.bmp  
334011	3000	2414	1	FAN.bmp     
341015	3000	1292	1	BIRDCAGE.bmp
348020	3000	1283	1	CHIMNEY.bmp 
355024	3000	1352	1	BOTTLE.bmp  
362012	3000	2010	0	CATERPIL.bmp
369017	4000	2015	1	FLOWER.bmp  
377023	4000	1392	1	BRAIN.bmp   
385011	4000	1250	1	DONKEY.bmp  
393017	3000	1553	1	BELT.bmp    
400022	3000	1435	1	COW.bmp     
407010	4000	1451	1	HAMMOCK.bmp 
415015	4000	1441	1	ALLIGATO.bmp
423021	4000	1988	1	ENVELOPE.bmp
431010	4000	1396	1	COMPASS.bmp 
439015	3000	1595	1	FORK.bmp    
446020	4000	1221	1	DUSTPAN.bmp 
454010	3000	1350	1	DEER.bmp    
461013	3000	2365	1	CRAB.bmp    
468018	4000	2023	0	DOORKNOB.bmp
476023	4000	2242	0	EAGLE.bmp   
484012	4000	1761	1	GARBAGEC.bmp
492018	4000	2204	1	FISH.bmp    
500023	3000	1499	1	DOGHOUSE.bmp
507011	4000	1724	1	BEAR.bmp    
515017	4000	1304	1	CAT.bmp     
523022	4000	1096	1	BROOM.bmp   
531011	3000	2094	1	CLOUD.bmp   
538016	4000	1301	1	GLOVE.bmp   
546022	3000	1511	1	CHICKEN.bmp 
553010	3000	1893	1	ACCORDIO.bmp
