onset	duration	response_time	value	stimuli
5172	2000	1457	1	ROCKET.bmp  
11175	3000	1021	1	SAW.bmp     
18180	2000	743	1	SHIRT.bmp   
24168	3000	1252	1	SQUIRREL.bmp
31171	2000	1141	1	KNIFE.bmp   
37176	2000	1477	1	PIANO.bmp   
43180	3000	1137	1	VASE.bmp    
50168	3000	1334	1	SKIRT.bmp   
57173	2000	1077	1	PALMTREE.bmp
63177	2000	1838	1	NAILFILE.bmp
69181	2000	1184	1	MONKEY.bmp  
75168	2000	1008	1	PIPE.bmp    
81173	3000	1360	1	NOSE.bmp    
88177	3000	1215	1	LEG.bmp     
95166	3000	1361	1	POT.bmp     
102170	3000	1246	1	PLIERS.bmp  
109175	3000	1172	1	SNAIL.bmp   
116180	3000	1593	1	TIE.bmp     
123168	2000	1306	1	TRACTOR.bmp 
129171	2000	2252	1	SHOE.bmp    
135176	3000	1000	1	TRUMPET.bmp 
142180	2000	1536	1	PICTURE.bmp 
148168	2000	2499	1	SPIDER.bmp  
154172	3000	1139	1	TELEPHON.bmp
161177	3000	1180	1	HARP.bmp    
168165	2000	1546	1	GLASS.bmp   
174169	2000	1081	1	SOCK.bmp    
180173	3000	1565	1	PANTS.bmp   
187178	3000	1176	0	RAT.bmp     
194166	3000	1413	1	OSTRICH.bmp 
201171	2000	879	1	LIGHTBUL.bmp
207175	2000	1495	1	RING.bmp    
213179	2000	1680	1	PAINTBRU.bmp
219167	2000	1174	1	WOLF.bmp    
225171	3000	1435	1	SWAN.bmp    
232176	2000	1413	1	LOCK.bmp    
238179	3000	1258	1	CIGARETT.bmp
245167	3000	2864	1	PELICAN.bmp 
252172	3000	1319	1	LADDER.bmp  
259177	2000	1529	1	ZEBRA.bmp   
265164	3000	1822	1	MICROSCO.bmp
272169	2000	2222	1	HARMONIC.bmp
278173	2000	2155	1	WEATHERV.bmp
284177	2000	1384	1	HAT.bmp     
290165	3000	1251	1	SCREW.bmp   
297170	2000	1448	1	UMBRELLA.bmp
303174	3000	974	1	MOON.bmp    
310179	3000	1079	1	PLUG.bmp    
317167	2000	1261	1	WHEEL.bmp   
323171	2000	867	1	MOTORCYC.bmp
329175	2000	1214	1	WELL.bmp    
335178	2000	942	1	RABBIT.bmp  
341166	3000	1138	1	RULER.bmp   
348171	2000	972	0	HYENA.bmp   
354175	3000	910	1	WINDOW.bmp  
361164	3000	1715	1	WATERING.bmp
368168	2000	1060	1	LION.bmp    
374172	2000	1136	1	TIGER.bmp   
380176	3000	1291	1	LADYBUG.bmp 
387164	3000	796	1	ski.bmp     
394169	2000	795	1	PEAR.bmp    
400173	3000	1143	1	NECKLACE.bmp
407178	3000	767	1	SKULL.bmp   
414166	2000	1256	1	NAIL.bmp    
420170	3000	1096	1	SNAKE.bmp   
427174	3000	928	1	STOOL.bmp   
434163	3000	1133	1	Scale.bmp   
441167	3000	815	0	ROOSTER.bmp 
448172	2000	1265	1	SYRINGE.bmp 
454176	2000	1609	1	MOUNTAIN.bmp
460164	2000	1689	1	LAMP.bmp    
466168	3000	1321	1	PEACOCK.bmp 
473173	2000	917	1	WHIP.bmp    
479177	2000	1116	1	HAMMER.bmp  
