onset	duration	response_time	value	stimuli
4236	3000	870 	1	ELEPHANT.bmp
10238	3000	892 	1	BOX.bmp     
16226	3000	740 	1	BOW.bmp     
23231	3000	803 	1	ALLIGATO.bmp
29235	3000	647 	1	BELT.bmp    
35224	3000	811 	1	GLOVE.bmp   
42227	3000	1589	1	ARTICHOK.bmp
49232	2000	1162	1	CROWN.bmp   
55236	2000	rien	0	DOGHOUSE.bmp
62224	3000	892 	1	CAR.bmp     
68229	3000	913 	1	FRYINGPA.bmp
74233	2000	825 	1	frenchcr.bmp
80237	3000	1402	1	CAP.bmp     
86224	3000	692 	1	ASHTRAY.bmp 
93229	2000	828 	1	CORN.bmp    
100234	2000	1038	1	BOTTLE.bmp  
107239	3000	969 	1	FUNNEL.bmp  
114227	2000	648 	1	FLAG.bmp    
120230	3000	1225	0	CHEESE.bmp  
127235	3000	964 	1	DEER.bmp    
133223	3000	781 	1	CLOUD.bmp   
140227	3000	829 	1	CARROT.bmp  
146231	2000	871 	1	BIRDNEST.bmp
153236	2000	987 	1	COAT.bmp    
160224	2000	1062	1	BOOT.bmp    
166229	2000	1213	1	CLOWN.bmp   
173233	2000	1085	0	ENVELOPE.bmp
180238	3000	1135	1	BROOM.bmp   
186226	2000	1022	1	APPLE.bmp   
193231	3000	1125	0	GORILLA.bmp 
199235	2000	994 	1	BOWL.bmp    
206223	2000	1627	1	DOORKNOB.bmp
212227	2000	828 	1	CUP.bmp     
219232	2000	1407	1	ANCHOR.bmp  
225236	3000	rien	0	ASPARAGU.bmp
232223	2000	1024	1	COMPASS.bmp 
239228	3000	1007	1	BIRDCAGE.bmp
245232	3000	840 	1	EAR.bmp     
252237	3000	1608	1	CATERPIL.bmp
259225	2000	1245	1	BUTTERFL.bmp
265229	3000	1291	1	CHICKEN.bmp 
272234	2000	902 	1	FISH.bmp    
279222	2000	1071	1	GUITAR.bmp  
285226	2000	997 	1	CAT.bmp     
292231	2000	1784	0	FAN.bmp     
299236	3000	1341	1	COW.bmp     
305224	2000	1000	1	BICYCLE.bmp 
312228	3000	934 	1	BEAR.bmp    
319233	3000	876 	1	AXE.bmp     
326222	3000	922 	1	DRESS.bmp   
332225	2000	722 	1	CHIMNEY.bmp 
339229	2000	728 	1	BRAIN.bmp   
345234	3000	1216	1	DRESSER.bmp 
351221	2000	831 	1	DONKEY.bmp  
358226	2000	1365	1	BENCH.bmp   
364230	3000	1249	1	FLOWER.bmp  
370234	2000	734 	1	AIRPLANE.bmp
377222	3000	1005	1	DOLPHIN.bmp 
383226	2000	871 	1	EYE.bmp     
390231	2000	859 	1	CRAB.bmp    
396235	3000	892 	1	FAUCET.bmp  
403224	3000	rien	0	ACCORDIO.bmp
410229	3000	961 	1	GARBAGEC.bmp
416233	3000	1375	1	DUSTPAN.bmp 
423221	3000	780 	1	ACORN.bmp   
429225	3000	833 	1	RAY.bmp     
436229	3000	rien	0	CANNON.bmp  
442234	3000	1030	1	SCORPION.bmp
448221	2000	866 	1	DRAGONFL.bmp
454225	2000	875 	1	FORK.bmp    
461229	2000	1522	0	HAMMOCK.bmp 
467233	2000	1251	1	FEATHER.bmp 
474222	2000	1510	1	BEE.bmp     
480226	2000	988 	1	EAGLE.bmp   
